sentence,difficulty
"Il va sans dire que ni Kin-Fo ni Wang ne s’adonnaient à cette détestable habitude de fumer l’opium, qui détruit tous les ressorts de l’organisme et conduit rapidement à la mort.",B1
"Aussi, jamais une once de cette substance n’était-elle entrée dans la riche habitation, où les deux amis arrivaient, une heure après avoir débarqué sur le quai de Shang-Haï.",B1
"Wang,  ce qui aurait encore surpris de la part d’un ex-Taï-ping,  n’avait pas manqué de dire : « Peut-être y aurait-il mieux à faire que d’importer l’abrutissement à tout un peuple !",B1
"Le commerce, c’est bien ; mais la philosophie, c’est mieux !",B1
"Soyons philosophes, avant tout, soyons philosophes !",B1
"23 CHAPITRE IV Dans lequel Kin-Fo reçoit une importante lettre qui a déjà huit jours de retard Un yamen est un ensemble de constructions variées, rangées suivant une ligne parallèle, qu’une seconde ligne de kiosques et de pavillons vient couper perpendiculairement.",B1
"Le plus ordinairement, le yamen sert d’habitation aux mandarins d’un rang élevé et appartient à l’empereur ; mais il n’est point interdit aux riches Célestials d’en posséder en toute propriété, et c’était un de ces somptueux hôtels qu’habitait l’opulent Kin-Fo.",B1
"Wang et son élève s’arrêtèrent à la porte principale, ouverte au front de la vaste enceinte qui entourait les diverses constructions du yamen, ses jardins et ses cours.",B1
"Si, au lieu de la demeure d’un simple particulier, c’eût été celle d’un magistrat mandarin, un gros tambour aurait occupé la première place sous l’auvent découpé et peinturluré de la porte.",B1
"Là, de nuit comme de jour, seraient venus frapper ceux de ses administrés qui auraient eu à réclamer justice.",B1
"Mais, au lieu de ce « tambour des plaintes », de vastes jarres en porcelaine ornaient l’entrée du yamen, et contenaient du thé froid, incessamment renouvelé par les soins de l’intendant.",B1
"Ces jarres étaient à la disposition des passants, générosité qui faisait honneur à Kin-Fo.",B1
"Aussi était-il bien vu, comme on dit, « de ses voisins de l’Est et de l’Ouest.",B1
"» À l’arrivée du maître, les gens de la maison accoururent à la porte pour le recevoir.",B1
"Valets de chambre, valets de pied, portiers, porteurs de chaises, palefreniers, cochers, servants, veilleurs de nuit, cuisiniers, tout ce monde qui compose la domesticité chinoise fit la haie sous les ordres de l’intendant.",B1
"Une dizaine de coolies, engagés au mois pour les gros ouvrages, se tenaient un peu en arrière.",B1
24 L’intendant souhaita la bienvenue au maître du logis.,B1
Celui-ci fit à peine un signe de la main et passa rapidement.,B1
« Soun ?,B1
répondit Wang en souriant.,B1
"Si Soun était là, ce ne serait plus Soun !",B1
 Où est Soun ?,B1
» répéta Kin-Fo.,B1
L’intendant dut avouer que ni lui ni personne ne savait ce qu’était devenu Soun.,B1
"Or, Soun n’était rien moins que le premier valet de chambre, spécialement attaché à la personne de Kin-Fo, et dont celui-ci ne pouvait en aucune façon se passer.",B1
Soun était-il donc un domestique modèle ?,B1
Impossible de faire plus mal son service.,B1
"Distrait, incohérent, maladroit de ses mains et de sa langue, foncièrement gourmand, légèrement poltron, un vrai Chinois de paravent celui-là, mais fidèle, en somme, et le seul, après tout, qui eût le don d’émouvoir son maître.",B1
"Kin-Fo trouvait vingt fois par jour l’occasion de se fâcher contre Soun, et, s’il ne le corrigeait que dix, c’était autant de pris sur sa nonchalance habituelle et de quoi mettre sa bile en mouvement.",B1
"Un serviteur hygiénique, on le voit.",B1
"D’ailleurs, Soun, ainsi que font la plupart des domestiques chinois, venait de lui-même au-devant de la correction, quand il l’avait méritée.",B1
Son maître ne la lui épargnait pas.,B1
"Les coups de rotin pleuvaient sur ses épaules, ce dont Soun se préoccupait peu.",B1
"Mais, à quoi il se montrait infiniment plus sensible, c’était aux ablations successives que Kin- Fo faisait subir à la queue nattée qui lui pendait sur le dos, lorsqu’il s’agissait de quelque faute grave.",B1
"Personne n’ignore, en effet, combien le Chinois tient à ce bizarre appendice.",B1
"La perte de la queue, c’est la première punition qu’on applique aux criminels !",B1
C’est un déshonneur pour la vie !,B1
"Aussi, le malheureux valet ne redoutait-il rien tant que d’être condamné à en perdre un morceau.",B1
"Il y a quatre ans, lorsque Soun entra au service de Kin-Fo, sa queue,  une des plus belles du Céleste Empire,  mesurait un mètre vingt-cinq.",B1
"À l’heure qu’il est, il n’en restait plus que cinquante-sept centimètres.",B1
"À continuer ainsi, Soun, dans deux ans, serait entièrement chauve !",B1
"Cependant, Wang et Kin-Fo, suivis respectueusement des gens de la maison, traversèrent le jardin, dont les arbres, encaissés pour la plupart",B1
"25 dans des vases en terre cuite, et taillés avec un art surprenant, mais regrettable, affectaient des formes d’animaux fantastiques.",B1
"Puis, ils contournèrent le bassin, peuplé de « gouramis » et de poissons rouges, dont l’eau limpide disparaissait sous les larges fleurs rouge-pâle du « nelumbo », le plus beau des nénuphars originaires de l’Empire des Fleurs.",B1
"Ils saluèrent un hiéroglyphique quadrupède, peint en couleurs violentes sur un mur ad hoc, comme une fresque symbolique, et ils arrivèrent enfin à la porte de la principale habitation du yamen.",B1
"C’était une maison composée d’un rez-de-chaussée et d’un étage, élevée sur une terrasse à laquelle six gradins de marbre donnaient accès.",B1
"Des claies de bambous étaient tendues comme des auvents devant les portes et les fenêtres, afin de rendre supportable la température déjà excessive, en favorisant l’aération intérieure.",B1
"Le toit plat contrastait avec le faîtage fantaisiste des pavillons semés çà et là dans l’enceinte du yamen, et dont les créneaux, les tuiles multicolores, les briques découpées en fines arabesques, amusaient le regard.",B1
"Au-dedans, à l’exception des chambres spécialement réservées au logement de Wang et de Kin-Fo, ce n’étaient que salons entourés de cabinets à cloisons transparentes, sur lesquelles couraient des guirlandes de fleurs peintes ou des exergues de ces sentences morales dont les Célestials ne sont point avares.",B1
"Partout, des sièges bizarrement contournés, en terre cuite ou en porcelaine, en bois où en marbre, sans oublier quelques douzaines de coussins d’un moelleux plus engageant ; partout, des lampes ou des lanternes aux formes variées, aux verres nuancés de couleurs tendres, et plus harnachées de glands, de franges et de houppes qu’une mule espagnole ; partout aussi, de ces petites tables à thé qu’on appelle « tcha-ki », complément indispensable d’un mobilier chinois.",B1
"Quant aux ciselures d’ivoire et d’écaille, aux bronzes niellés, aux brûle-parfums, aux laques agrémentées de filigranes d’or en relief, aux jades blanc laiteux et vert émeraude, aux vases ronds ou prismatiques de la dynastie des Ming et des Tsing, aux porcelaines plus recherchées encore de la dynastie des Yen, aux émaux cloisonnés roses et jaunes translucides, dont le secret est introuvable aujourd’hui, on eût, non pas perdu, mais passé des heures à les compter.",B1
Cette luxueuse habitation offrait toute la fantaisie chinoise alliée au confort européen.,B1
"En effet, Kin-Fo,  on l’a dit et ses goûts le prouvent,  était un homme de progrès.",B1
Aucune invention moderne des Occidentaux ne,B1
26 le trouvait réfractaire à leur importation.,B1
"Il appartenait à la catégorie de ces Fils du Ciel, trop rares encore, que séduisent les sciences physiques et chimiques.",B1
"Il n’était donc pas de ces barbares qui coupèrent les premiers fils électriques que la maison Reynolds voulut établir jusqu’au Wousung dans le but d’apprendre plus rapidement l’arrivée des malles anglaises et américaines, ni de ces mandarins arriérés qui, pour ne pas laisser le câble sous-marin de Shang-Haï à Hong-Kong s’attacher à un point quelconque du territoire, obligèrent les électriciens à le fixer sur un bateau flottant en pleine rivière !",B1
Kin-Fo se joignait à ceux de ses compatriotes qui approuvaient le gouvernement d’avoir fondé les arsenaux et les chantiers de Fou-Chao sous la direction d’ingénieurs français.,B1
"Aussi possédait-il des actions de la compagnie de ces steamers chinois, qui font le service entre Tien-Tsin et Shang-Haï dans un intérêt purement national, et était-il intéressé dans ces bâtiments à grande vitesse qui depuis Singapour gagnent trois ou quatre jours sur la malle anglaise.",B1
On a dit que le progrès matériel s’était introduit jusque dans son intérieur.,B1
"En effet, des appareils téléphoniques mettaient en communication les divers bâtiments de son yamen.",B1
Des sonnettes électriques reliaient les chambres de son habitation.,B1
"Pendant la saison froide, il faisait du feu et se chauffait sans honte, plus avisé en cela que ses concitoyens, qui gèlent devant l’âtre vide sous leur quadruple et quintuple vêtement.",B1
"Il s’éclairait au gaz tout comme l’inspecteur général des douanes de Péking, tout comme le richissime M. Yang, principal propriétaire des monts-de-piété de l’Empire du Milieu !",B1
"Enfin, dédaignant l’emploi suranné de l’écriture dans sa correspondance intime, le progressif Kin-Fo,  on le verra bientôt,  avait adopté le phonographe, récemment porté par Edison au dernier degré de perfection.",B1
"Ainsi donc, l’élève du philosophe Wang avait, dans la partie matérielle de la vie autant que dans sa partie morale, tout ce qu’il fallait pour être heureux !",B1
Et il ne l’était pas !,B1
"Il avait Soun pour détendre son apathie quotidienne, et Soun même ne suffisait pas à lui donner le bonheur !",B1
"Il est vrai que, pour le moment du moins, Soun, qui n’était jamais où il aurait dû être, ne se montrait guère !",B1
"Il devait sans doute avoir quelque grave faute à se reprocher, quelque grosse maladresse commise en",B1
"27 l’absence de son maître, et s’il ne craignait pas pour ses épaules, habituées au rotin domestique, tout portait à croire qu’il tremblait surtout pour sa queue.",B1
« Soun !,B1
"avait dit Kin-Fo, en entrant dans le vestibule, sur lequel s’ouvraient les salons de droite et de gauche, et sa voix indiquait une impatience mal contenue.",B1
"avait répété Wang, dont les bons conseils et les objurgations étaient toujours restés sans effet sur l’incorrigible valet.",B1
 Que l’on découvre Soun et qu’on me l’amène !,B1
"» dit Kin-Fo en s’adressant à l’intendant, qui mit tout son monde à la recherche de l’introuvable.",B1
Wang et Kin-Fo restèrent seuls.,B1
"« La sagesse, dit alors le philosophe, commande au voyageur qui rentre à son foyer de prendre quelque repos.",B1
 Soyons sages !,B1
» répondit simplement l’élève de Wang.,B1
"Et, après avoir serré la main du philosophe, il se dirigea vers son appartement, tandis que Wang regagnait sa chambre.",B1
"Kin-Fo, une fois seul, s’étendit sur un de ces moelleux divans de fabrication européenne, dont un tapissier chinois n’eût jamais su disposer le confortable capitonnage.",B1
"Là, il se prit à songer.",B1
Fut-ce à son mariage avec l’aimable et jolie femme dont il allait faire la compagne de sa vie ?,B1
"Oui, et cela ne peut surprendre, puisqu’il était à la veille d’aller la rejoindre.",B1
"En effet, cette gracieuse personne ne demeurait pas à Shang-Haï.",B1
"Elle habitait Péking, et Kin-Fo se dit même qu’il serait convenable de lui annoncer, en même temps que son retour à Shang-Haï, son arrivée prochaine dans la capitale du Céleste Empire.",B1
"Si même il marquait un certain désir, une légère impatience de la revoir, cela ne serait pas déplacé.",B1
"Très certainement, il éprouvait une véritable affection pour elle !",B1
"Wang le lui avait bien démontré d’après les plus indiscutables règles de la logique, et cet élément nouveau introduit dans son existence pourrait peut-être en dégager l’inconnue… c’est-à- dire le bonheur… qui… que… dont… Kin-Fo rêvait déjà les yeux fermés, et il se fût tout doucement endormi, s’il n’eût senti une sorte de chatouillement à sa main droite.",B1
"Instinctivement, ses doigts se refermèrent et saisirent un corps cylindrique légèrement noueux, de raisonnable grosseur, qu’ils avaient certainement l’habitude de manier.",B1
"28 Kin-Fo ne pouvait s’y tromper : c’était un rotin qui s’était glissé dans sa main droite, et, en même temps, ces mots, prononcés d’un ton résigné, se faisaient entendre : « Quand monsieur voudra !",B1
"» Kin-Fo se redressa, et, par un mouvement bien naturel, il brandit le rotin correcteur.",B1
"Soun était devant lui, à demi courbé, dans la posture d’un patient, présentant ses épaules.",B1
"Appuyé d’une main sur le tapis de la chambre, de l’autre il tenait une lettre.",B1
"« Enfin, te voilà !",B1
 Ai ai ya !,B1
Je n’attendais mon maître qu’à la troisième veille !,B1
Quand monsieur voudra !,B1
» Kin-Fo jeta le rotin à terre.,B1
"Soun, si jaune qu’il fût naturellement, parvint cependant à pâlir !",B1
"« Si tu offres ton dos sans autre explication, dit le maître, c’est que tu mérites mieux que cela !",B1
Qu’y a-t-il ?,B1
 Cette lettre !…  Parle donc !,B1
"s’écria Kin-Fo, en saisissant la lettre que lui présentait Soun.",B1
 J’ai bien maladroitement oublié de vous la remettre avant votre départ pour Canton !,B1
" Huit jours de retard, coquin !",B1
" J’ai eu tort, mon maître !",B1
 Viens ici !,B1
 Je suis comme un pauvre crabe sans pattes qui ne peut marcher !,B1
» Ce dernier cri était un cri de désespoir.,B1
"Kin-Fo avait saisi Soun par sa natte, et, d’un coup de ciseaux bien affilés, il venait d’en trancher l’extrême bout.",B1
"Il faut croire que les pattes repoussèrent instantanément au malencontreux crabe, car il détala prestement, non sans avoir ramassé sur le tapis le morceau de son précieux appendice.",B1
"De cinquante-sept centimètres, la queue de Soun se trouvait réduite à cinquante-quatre.",B1
"29 Kin-Fo, redevenu parfaitement calme, s’était rejeté sur le divan et examinait en homme que rien ne presse la lettre arrivée depuis huit jours.",B1
"Il n’en voulait à Soun que de sa négligence, non du retard.",B1
En quoi une lettre quelconque pouvait-elle l’intéresser ?,B1
Elle ne serait la bienvenue que si elle lui causait une émotion.,B1
"Une émotion, à lui !",B1
"Il la regardait donc, mais distraitement.",B1
"L’enveloppe, faite d’une toile empesée, montrait à l’adresse et au dos divers timbres-poste de couleur vineuse et chocolat, portant en exergue au-dessous d’un portrait d’homme les chiffres de deux et de « six cents ».",B1
Cela indiquait qu’elle venait des États-Unis d’Amérique.,B1
« Bon !,B1
"fit Kin-Fo, en haussant les épaules, une lettre de mon correspondant de San-Francisco !",B1
» Et il rejeta la lettre dans un coin du divan.,B1
"En effet, que pouvait lui apprendre son correspondant ?",B1
"Que les titres qui composaient presque toute sa fortune dormaient tranquillement dans les caisses de la Centrale Banque Californienne, que ses actions avaient monté de quinze ou vingt pour cent, que les dividendes à distribuer dépasseraient ceux de l’année précédente, etc.",B1
Quelques milliers de dollars de plus ou de moins n’étaient vraiment pas pour l’émouvoir !,B1
"Toutefois, quelques minutes après, Kin-Fo reprit la lettre et en déchira machinalement l’enveloppe ; mais, au lieu de la lire, ses yeux n’en cherchèrent d’abord que la signature.",B1
"« C’est bien une lettre de mon correspondant, dit-il.",B1
Il ne peut que me parler d’affaires !,B1
À demain les affaires !,B1
"» Et, une seconde fois, Kin-Fo allait rejeter la lettre, lorsque son regard fut tout à coup frappé par un mot souligné plusieurs fois au recto de la deuxième page.",B1
"C’était le mot « passif », sur lequel le correspondant de San-Francisco avait évidemment voulu attirer l’attention de son client de Shang-Haï.",B1
"Kin-Fo reprit alors la lettre à son début, et la lut de la première à la dernière ligne, non sans un certain sentiment de curiosité, qui devait surprendre de sa part.",B1
"30 Un instant, ses sourcils se froncèrent ; mais une sorte de dédaigneux sourire se dessina sur ses lèvres, lorsqu’il eut achevé sa lecture.",B1
"Kin-Fo se leva alors, fit une vingtaine de pas dans sa chambre, s’approcha un instant du tuyau acoustique qui le mettait en communication directe avec Wang.",B1
"Il porta même le cornet à sa bouche, et fut sur le point de faire résonner le sifflet d’appel ; mais il se ravisa, laissa retomber le serpent de caoutchouc, et revint s’étendre sur le divan.",B1
« Peuh !,B1
Tout Kin-Fo était dans ce mot.,B1
« Et elle !,B1
Elle est vraiment plus intéressée que moi dans tout cela !,B1
"» Il s’approcha alors d’une petite table de laque, sur laquelle était posée une boîte oblongue, précieusement ciselée.",B1
"Mais, au moment de l’ouvrir, sa main s’arrêta.",B1
« Que me disait sa dernière lettre ?,B1
"Et, au lieu de lever le couvercle de la boîte, il poussa un ressort, fixé à l’une des extrémités.",B1
"Aussitôt, une voix douce de se faire entendre !",B1
« Mon petit frère aîné !,B1
"Ne suis-je plus pour vous comme la fleur Mei-houa à la première lune, comme la fleur de l’abricotier à la deuxième, comme la fleur du pêcher à la troisième !",B1
"Mon cher cœur de pierre précieuse, à vous mille, à vous dix mille bonjours !… » C’était la voix d’une jeune femme, dont le phonographe répétait les tendres paroles.",B1
« Pauvre petite sœur cadette !,B1
» dit Kin-Fo.,B1
"Puis, ouvrant la boîte, il retira de l’appareil le papier, zébré de rainures, qui venait de reproduire toutes les inflexions de la lointaine voix, et le remplaça par un autre.",B1
"Le phonographe était alors perfectionné à un point qu’il suffisait de parler à voix haute pour que la membrane fût impressionnée et que le rouleau, mû par un mouvement d’horlogerie, enregistrât les paroles sur le papier de l’appareil.",B1
Kin-Fo parla donc pendant une minute environ.,B1
"À sa voix, toujours calme, on n’eût pu reconnaître sous quelle impression de joie ou de tristesse il formulait sa pensée.",B1
"31 Trois ou quatre phrases, pas plus, ce fut tout ce que dit Kin-Fo.",B1
"Cela fait, il suspendit le mouvement du phonographe, retira le papier spécial sur lequel l’aiguille, actionnée par la membrane, avait tracé des rainures obliques, correspondant aux paroles prononcées ; puis, plaçant ce papier dans une enveloppe qu’il cacheta, il écrivit de droite à gauche l’adresse que voici : « Madame LÉ-OU, Avenue de Cha-Coua Péking.",B1
» Un timbre électrique fit aussitôt accourir celui des domestiques qui était chargé de la correspondance.,B1
Ordre lui fut donné de porter immédiatement cette lettre à la poste.,B1
"Une heure après, Kin-Fo dormait paisiblement, en pressant dans ses bras son « tchou-fou-jen », sorte d’oreiller de bambou tressé, qui maintient dans les lits chinois une température moyenne, très appréciable sous ces chaudes latitudes.",B1
32 CHAPITRE V Dans lequel Lé-ou reçoit une lettre qu’elle eut préféré ne pas recevoir « Tu n’as pas encore de lettre pour moi ?,B1
"non, madame !",B1
" Que le temps me paraît long, vieille mère !",B1
"» Ainsi, pour la dixième fois de la journée, parlait la charmante Lé- ou, dans le boudoir de sa maison de l’avenue Cha-Coua, à Péking.",B1
"La « vieille mère » qui lui répondait, et à laquelle elle donnait cette qualification usitée en Chine pour les servantes d’un âge respectable, c’était la grognonne et désagréable mademoiselle Nan.",B1
"Lé-ou avait épousé à dix-huit ans un lettré de premier grade, qui collaborait au fameux Sse-Khou-Tsuane-Chou.",B1
Ce savant avait le double de son âge et mourut trois ans après cette union disproportionnée.,B1
"La jeune veuve s’était donc trouvée seule au monde, lorsqu’elle n’avait pas encore vingt et un ans.",B1
"Kin-Fo la vit dans un voyage qu’il fit à Péking, vers cette époque.",B1
"Wang, qui la connaissait, attira l’attention de son indifférent élève sur cette charmante personne.",B1
Kin-Fo se laissa aller tout doucement à l’idée de modifier les conditions de sa vie en devenant le mari de la jolie veuve.,B1
Lé-ou ne fut point insensible à la proposition qui lui fut faite.,B1
"Et voilà comment le mariage, décidé pour la plus grande satisfaction du philosophe, devait être célébré dès que Kin-Fo, après avoir pris à Shang-Haï les dispositions nécessaires, serait de retour à Péking.",B1
"Il n’est pas commun, dans le Céleste Empire, que les veuves se remarient,  non qu’elles ne le désirent autant que leurs similaires des contrées occidentales, mais parce que ce désir trouve peu de co- partageants.",B1
"Si Kin-Fo fit exception à la règle, c’est que Kin-Fo, on le sait, était un original.",B1
"Lé-ou remariée, il est vrai, n’aurait plus le droit de",B1
"33 passer sous les « paé-lous », ares commémoratifs que l’empereur fait quelquefois élever en l’honneur des femmes célèbres par leur fidélité à l’époux défunt ; telles, la veuve Soung, qui ne voulut plus jamais quitter le tombeau de son mari, la veuve Koung-Kiang, qui se coupa un bras, la veuve Yen-Tchiang, qui se défigura en signe de douleur conjugale.",B1
Mais Lé-ou pensa qu’il y avait mieux à faire de ses vingt ans.,B1
"Elle allait reprendre cette vie d’obéissance, qui est tout le rôle de la femme dans la famille chinoise, renoncer à parler des choses du dehors, se conformer aux préceptes du livre Li-nun sur les vertus domestiques, et du livre Nei-tso-pien sur les devoirs du mariage, retrouver enfin cette considération dont jouit l’épouse, qui, dans les classes élevées, n’est point une esclave, comme on le croit généralement.",B1
"Aussi, Lé- ou, intelligente, instruite, comprenant quelle place elle aurait à tenir dans la vie du riche ennuyé et se sentant attirée vers lui par le désir de lui prouver que le bonheur existe ici-bas, était toute résignée à son nouveau sort.",B1
"Le savant, à sa mort, avait laissé la jeune veuve dans une situation de fortune aisée, quoique médiocre.",B1
La maison de l’avenue Cha- Coua était donc modeste.,B1
"L’insupportable Nan en composait tout le domestique, mais Lé-ou était faite à ses regrettables manières, qui ne sont point spéciales aux servantes de l’Empire des Fleurs.",B1
C’était dans son boudoir que la jeune femme se tenait de préférence.,B1
"L’ameublement en aurait semblé fort simple, n’eussent été les riches présents, qui, depuis deux grands mois, arrivaient de Shang-Haï.",B1
"Quelques tableaux appendaient aux murs, entre autres un chef-d’œuvre du vieux peintre Huan-Tse-Nen, qui aurait accaparé l’attention des connaisseurs, au milieu d’aquarelles très chinoises, à chevaux verts, chiens violets et arbres bleus, dues à quelques artistes modernes du cru.",B1
"Sur une table de laque se déployaient, comme de grands papillons aux ailes étendues, des éventails venus de la célèbre école de Swatow.",B1
"D’une suspension de porcelaine s’échappaient d’élégants festons de ces ﬂeurs artificielles, si admirablement fabriquées avec la moelle de l’« Arabia papyrifera » de l’île Formose, et qui rivalisaient avec les blancs nénuphars, les jaunes chrysanthèmes et les lys rouges du Japon, dont regorgeaient des jardinières en bois finement fouillé.",B1
"Sur tout cet ensemble, les nattes de bambous tressés des fenêtres ne laissaient passer qu’une lumière adoucie, et tamisaient, en les égrenant pour",B1
"34 ainsi dire, les rayons solaires.",B1
"Un magnifique écran, fait de grandes plumes d’épervier, dont les taches, artistement disposées, figuraient une large pivoine,  cet emblème de la beauté dans l’Empire des Fleurs,  deux volières en forme de pagode, véritables kaléidoscopes des plus éclatants oiseaux de l’Inde, quelques « tiémaols » éoliens, dont les plaques de verre vibraient sous la brise, mille objets enfin auxquels se rattachait une pensée de l’absent, complétaient la curieuse ornementation de ce boudoir.",B1
"« Pas encore de lettre, Nan ?",B1
 Eh non !,B1
pas encore !,B1
» C’était une charmante femme que cette jeune Lé-ou.,B1
"Jolie, même pour des yeux européens, blanche et non jaune, elle avait de doux yeux se relevant à peine vers les tempes, des cheveux noirs ornés de quelques fleurs de pêcher fixées par des épingles de jade vert, des dents petites et blanches, des sourcils à peine estompés d’une fine touche d’encre de Chine.",B1
"Elle ne mettait ni crépi de miel et de blanc d’Espagne sur ses joues, ainsi que le font généralement les beautés du Céleste Empire, ni rond de carmin sur sa lèvre inférieure, ni petite raie verticale entre les deux yeux, ni aucune couche de ce fard, dont la cour impériale dépense annuellement pour dix millions de sapèques.",B1
La jeune veuve n’avait que faire de ces ingrédients artificiels.,B1
"Elle sortait peu de sa maison de Cha-Coua, et, dès lors, pouvait dédaigner ce masque, dont toute femme chinoise fait usage hors de chez elle.",B1
"Quant à la toilette de Lé-ou, rien de plus simple et de plus élégant.",B1
"Une longue robe à quatre fentes, ourlée d’un large galon brodé, sous cette robe une jupe plissée, à la taille un plastron agrémenté de soutaches en filigranes d’or, un pantalon rattaché à la ceinture et se nouant sur la chaussette de soie nankin, de jolies pantoufles ornées de perles : il n’en fallait pas plus à la jeune veuve pour être charmante, si l’on ajoute que ses mains étaient fines et qu’elle conservait ses ongles, longs et rosés, dans de petits étuis d’argent, ciselés avec un art exquis.",B1
Et ses pieds ?,B1
"Eh bien, ses pieds étaient petits, non par suite de cette coutume de déformation barbare qui tend heureusement à se perdre, mais parce que la nature les avait faits tels.",B1
"Cette mode dure depuis sept cents ans déjà, et elle est probablement due à quelque princesse estropiée.",B1
"Dans son application la plus simple, opérant la flexion des quatre orteils sous la plante, tout en laissant le calcaneum intact, elle",B1
"35 fait de la jambe une sorte de tronc de cône, gêne absolument la marche, prédispose à l’anémie et n’a pas même pour raison d’être, comme on a pu le croire, la jalousie des époux.",B1
"Aussi s’en va-t-elle de jour en jour, depuis la conquête tartare.",B1
"Maintenant, on ne compte pas trois.",B1
"Chinoises sur dix, ayant été soumises dès le premier âge à cette suite d’opérations douloureuses, qui entraînent la déformation du pied.",B1
« Il n’est pas possible qu’une lettre n’arrive pas aujourd’hui !,B1
dit encore Lé-ou.,B1
"Voyez donc, vieille mère.",B1
 C’est tout vu !,B1
"» répondit fort irrespectueusement mademoiselle Nan, qui sortit de la chambre en grommelant.",B1
Lé-ou voulut alors travailler pour se distraire un peu.,B1
"C’était encore penser à Kin-Fo, puisqu’elle lui brodait une paire de ces chaussures d’étoffe, dont la fabrication est presque uniquement réservée à la femme dans les ménages chinois, à quelque classe qu’elle appartienne.",B1
Mais l’ouvrage lui tomba bientôt des mains.,B1
"Elle se leva, prit dans une bonbonnière deux ou trois pastèques, qui craquèrent sous ses petites dents, puis elle ouvrit un livre, le Nushun, ce code d’instructions dont toute honnête épouse doit faire sa lecture habituelle.",B1
"« De même que le printemps est pour le travail la saison favorable, de même l’aube est le moment le plus propice de la journée.",B1
"Levez-vous de bonne heure, ne vous laissez pas aller aux douceurs du sommeil.",B1
Soignez le mûrier et le chanvre.,B1
Filez avec zèle la soie et le coton.,B1
La vertu des femmes est dans l’activité et l’économie.,B1
Les voisins feront votre éloge… » Le livre se ferma bientôt.,B1
La tendre Lé-ou ne songeait même pas à ce qu’elle lisait.,B1
« Où est-il ?,B1
Il a dû aller à Canton !,B1
Est-il de retour à Shang-Haï ?,B1
Quand arrivera-t-il à Péking ?,B1
La mer lui a-t-elle été propice ?,B1
Que la déesse Koanine lui vienne en aide !,B1
» Ainsi disait l’inquiète jeune femme.,B1
"Puis, ses yeux se portèrent distraitement sur un tapis de table, artistement fait de mille petits morceaux rapportés, une sorte de mosaïque d’étoffe à la mode portugaise, où se dessinaient le canard mandarin et sa famille, symbole",B1
36 de la fidélité.,B1
Enfin elle s’approcha d’une jardinière et cueillit une fleur au hasard.,B1
« Ah !,B1
"dit-elle, ce n’est pas la fleur du saule vert, emblème du printemps, de la jeunesse et de la joie !",B1
"C’est le jaune chrysanthème, emblème de l’automne et de la tristesse !",B1
"» Elle voulut réagir contre l’anxiété qui, maintenant, l’envahissait toute entière.",B1
"Son luth était là ; ses doigts en firent résonner les cordes ; ses lèvres murmurèrent les premières paroles du chant des « Mains- unies », mais elle ne put continuer.",B1
"« Ses lettres, pensait-elle, n’avaient pas de retard autrefois !",B1
"Je les lisais, l’âme émue !",B1
"Ou bien, au lieu de ces lignes qui ne s’adressaient qu’à mes yeux, c’était sa voix même que je pouvais entendre !",B1
"Là, cet appareil me parlait comme s’il eût été près de moi !",B1
"» Et Lé-ou regardait un phonographe, posé sur un guéridon de laque, en tout semblable à celui dont Kin-Fo se servait à Shang-Haï.",B1
"Tous deux pouvaient ainsi s’entendre ou plutôt entendre leurs voix, malgré la distance qui les séparait… Mais, aujourd’hui encore, comme depuis quelques jours, l’appareil restait muet et ne disait plus rien des pensées de l’absent.",B1
"En ce moment, la vieille mère entra.",B1
"« La voilà, votre lettre !",B1
"Et Nan sortit, après avoir remis à Lé-ou une enveloppe timbrée de Shang-Haï.",B1
Un sourire se dessina sur les lèvres de la jeune femme.,B1
Ses yeux brillèrent d’un plus vif éclat.,B1
"Elle déchira l’enveloppe, rapidement, sans prendre le temps de la contempler, ainsi qu’elle avait l’habitude de le faire… Ce n’était point une lettre que contenait cette enveloppe, mais un de ces papiers à rainures obliques, qui, ajustés dans l’appareil phonographique, reproduisent toutes les inflexions de la voix humaine.",B1
« Ah !,B1
j’aime encore mieux cela !,B1
s’écria joyeusement Lé-ou.,B1
"Je l’entendrai, au moins !",B1
"37 Le papier fut placé sur le rouleau du phonographe, qu’un mouvement d’horlogerie fit aussitôt tourner, et Lé-ou, approchant son oreille, entendit une voix bien connue qui disait : « Petite sœur cadette, la ruine a emporté mes richesses comme le vent d’est emporte les feuilles jaunies de l’automne !",B1
Je ne veux pas faire une misérable en l’associant à ma misère !,B1
Oubliez celui que dix mille malheurs ont frappé !,B1
Votre désespéré KIN-FO !,B1
» Quel coup pour la jeune femme !,B1
Une vie plus amère que l’amère gentiane l’attendait maintenant.,B1
le vent d’or emportait ses dernières espérances avec la fortune de celui qu’elle aimait !,B1
L’amour que Kin-Fo avait pour elle s’était-il donc à jamais envolé !,B1
Son ami ne croyait-il qu’au bonheur que donne la richesse !,B1
pauvre Lé- ou !,B1
"Elle ressemblait maintenant au cerf-volant dont le fil casse, et qui retombe brisé sur le sol !",B1
"Nan, appelée, entra dans la chambre, haussa les épaules et transporta sa maîtresse sur son « hang » !",B1
"Mais, bien que ce fût un de ces lits- poëles, chauffés artificiellement, combien sa couche parut froide à l’infortunée Lé-ou !",B1
Que les cinq veilles de cette nuit sans sommeil lui semblèrent longues à passer !,B1
