sentence,difficulty
Je regardais ces ondes lumineuses qui se brisaient sur ma main et dont la nappe miroitante se tachait de plaques livides.,B2
On eût dit que nous étions plongés dans un bain de mercure.,B2
"Vers une heure du matin, je fus pris d’une extrême fatigue.",B2
Mes membres se raidirent sous l’étreinte de crampes violentes.,B2
"Conseil dut me soutenir, et le soin de notre conservation reposa sur lui seul.",B2
J’entendis bientôt haleter le pauvre garçon ; sa respiration devint courte et pressée.,B2
Je compris qu’il ne pouvait résister plus longtemps.,B2
« Laisse-moi !,B2
 Abandonner monsieur ?,B2
Je compte bien me noyer avant lui !,B2
» En ce moment la lune apparut à travers les franges d’un gros nuage que le vent entraînait dans l’est.,B2
La surface de la mer étincela sous ses rayons.,B2
Cette bienfaisante lumière ranima nos forces.,B2
Ma tête se redressa.,B2
Mes regards se portèrent à tous les points de l’horizon.,B2
J’aperçus la frégate.,B2
"Elle était à cinq milles de nous, et ne formait plus qu’une masse sombre, à peine appréciable.",B2
"Mais d’embarcations, point !",B2
Je voulus crier.,B2
"À quoi bon, à pareille distance !",B2
Mes lèvres gonflées ne laissèrent passer aucun son.,B2
"Conseil put articuler quelques mots, et je l’entendis répéter à plusieurs reprises : « À nous !",B2
à nous !,B2
"» Nos mouvements un instant suspendus, nous écoutâmes.",B2
"Et, fut-ce un de ces bourdonnements dont le sang oppressé emplit l’oreille, mais il me sembla qu’un cri répondait au cri de Conseil.",B2
« As-tu entendu ?,B2
» Et Conseil jeta dans l’espace un nouvel appel désespéré.,B2
"Cette fois, pas d’erreur possible !",B2
Une voix humaine répondait à la nôtre.,B2
"Était-ce la voix de quelque infortuné, abandonné au milieu de l’Océan, quelque autre victime du choc éprouvé par le navire ?",B2
Ou plutôt une embarcation de la frégate ne nous hélait-elle pas dans l’ombre ?,B2
"Conseil fit un suprême effort, et, s’appuyant sur mon épaule, tandis que je résistais dans une dernière convulsion, il se dressa à demi hors de l’eau et retomba épuisé.",B2
« Qu’as-tu vu ?,B2
" J’ai vu… murmura-t-il, j’ai vu… mais ne parlons pas… gardons toutes nos forces !… »",B2
40 Qu’avait-il vu ?,B2
"Alors, je ne sais pourquoi, la pensée du monstre me vint pour la première fois à l’esprit !… Mais cette voix cependant ?… Les temps ne sont plus où les Jonas se réfugient dans le ventre des baleines !",B2
"Pourtant, Conseil me remorquait encore.",B2
"Il relevait parfois la tête, regardait devant lui, et jetait un cri auquel répondait une voix de plus en plus rapprochée.",B2
Je l’entendais à peine.,B2
"Mes forces étaient à bout ; mes doigts s’écartaient ; ma main ne me fournissait plus un point d’appui ; ma bouche, convulsivement ouverte, s’emplissait d’eau salée ; le froid m’envahissait.",B2
"Je relevai la tête une dernière fois, puis, je m’abîmai… En cet instant, un corps dur me heurta.",B2
Je m’y cramponnai.,B2
"Puis, je sentis qu’on me retirait, qu’on me ramenait à la surface de l’eau, que ma poitrine se dégonflait, et je m’évanouis… Il est certain que je revins promptement à moi, grâce à de vigoureuses frictions qui me sillonnèrent le corps.",B2
J’entrouvris les yeux… « Conseil !,B2
 Monsieur m’a sonné ?,B2
» répondit Conseil.,B2
"En ce moment, aux dernières clartés de la lune qui s’abaissait vers l’horizon, j’aperçus une figure qui n’était pas celle de Conseil, et que je reconnus aussitôt.",B2
« Ned !,B2
" En personne, monsieur, et qui court après sa prime !",B2
répondit le Canadien.,B2
 Vous avez été précipité à la mer au choc de la frégate ?,B2
" Oui, monsieur le professeur, mais plus favorisé que vous, j’ai pu prendre pied presque immédiatement sur un îlot flottant.",B2
 Un îlot ?,B2
" Ou, pour mieux dire, sur votre narval gigantesque.",B2
" Seulement, j’ai bientôt compris pourquoi mon harpon n’avait pu l’entamer et s’était émoussé sur sa peau.",B2
" Pourquoi, Ned, pourquoi ?",B2
" C’est que cette bête-là, monsieur le professeur, est faite en tôle d’acier !",B2
"» Il faut ici que je reprenne mes esprits, que je revivifie mes souvenirs, que je contrôle moi-même mes assertions.",B2
Les dernières paroles du Canadien avaient produit un revirement subit dans mon cerveau.,B2
Je me hissai rapidement au sommet de l’être ou de l’objet à demi immergé qui nous servait de refuge.,B2
Je l’éprouvai du pied.,B2
"C’était évidemment un corps dur, impénétrable, et non pas cette substance molle qui forme la masse des grands mammifères marins.",B2
"41 Mais ce corps dur pouvait être une carapace osseuse, semblable à celle des animaux antédiluviens, et j’en serais quitte pour classer le monstre parmi les reptiles amphibies, tels que les tortues ou les alligators.",B2
"Eh bien, non !",B2
"Le dos noirâtre qui me supportait était lisse, poli, non imbriqué.",B2
"Il rendait au choc une sonorité métallique, et, si incroyable que cela fût, il semblait, que dis-je ?",B2
il était fait de plaques boulonnées.,B2
Le doute n’était pas possible !,B2
"L’animal, le monstre, le phénomène naturel qui avait intrigué le monde savant tout entier, bouleversé et fourvoyé l’imagination des marins des deux hémisphères, il fallait bien le reconnaître, c’était un phénomène plus étonnant encore, un phénomène de main d’homme.",B2
"La découverte de l’existence de l’être le plus fabuleux, le plus mythologique, n’eût pas, au même degré, surpris ma raison.",B2
"Que ce qui est prodigieux vienne du Créateur, c’est tout simple.",B2
"Mais trouver tout à coup, sous ses yeux, l’impossible mystérieusement et humainement réalisé, c’était à confondre l’esprit !",B2
Il n’y avait pas à hésiter cependant.,B2
"Nous étions étendus sur le dos d’une sorte de bateau sous-marin, qui présentait, autant que j’en pouvais juger, la forme d’un immense poisson d’acier.",B2
L’opinion de Ned Land était faite sur ce point.,B2
"Conseil et moi, nous ne pûmes que nous y ranger.",B2
"« Mais alors, dis-je, cet appareil renferme en lui un mécanisme de locomotion et un équipage pour le manœuvrer ?",B2
" Évidemment, répondit le harponneur, et néanmoins, depuis trois heures que j’habite cette île flottante, elle n’a pas donné signe de vie.",B2
 Ce bateau n’a pas marché ?,B2
" Non, monsieur Aronnax.",B2
"Il se laisse bercer au gré des lames, mais il ne bouge pas.",B2
" Nous savons, à n’en pas douter, cependant, qu’il est doué d’une grande vitesse.",B2
"Or, comme il faut une machine pour produire cette vitesse et un mécanicien pour conduire cette machine, j’en conclus que nous sommes sauvés.",B2
» fit Ned Land d’un ton réservé.,B2
"En ce moment, et comme pour donner raison à mon argumentation, un bouillonnement se fit à l’arrière de cet étrange appareil, dont le propulseur était évidemment une hélice, et il se mit en mouvement.",B2
Nous n’eûmes que le temps de nous accrocher à sa partie supérieure qui émergeait de quatre-vingts centimètres environ.,B2
Très heureusement sa vitesse n’était pas excessive.,B2
"« Tant qu’il navigue horizontalement, murmura Ned Land, je n’ai rien à dire.",B2
"Mais s’il lui prend la fantaisie de plonger, je ne donnerais pas deux dollars de ma peau !",B2
"42 Moins encore, aurait pu dire le Canadien.",B2
Il devenait donc urgent de communiquer avec les êtres quelconques renfermés dans les flancs de cette machine.,B2
"Je cherchai à sa surface une ouverture, un panneau, « un trou d’homme », pour employer l’expression technique ; mais les lignes de boulons, solidement rabattues sur la jointure des tôles, étaient nettes et uniformes.",B2
"D’ailleurs, la lune disparut alors, et nous laissa dans une obscurité profonde.",B2
Il fallut attendre le jour pour aviser aux moyens de pénétrer à l’intérieur de ce bateau sous-marin.,B2
"Ainsi donc, notre salut dépendait uniquement du caprice des mystérieux timoniers qui dirigeaient cet appareil, et, s’ils plongeaient, nous étions perdus !",B2
"Ce cas excepté, je ne doutais pas de la possibilité d’entrer en relations avec eux.",B2
"Et, en effet, s’ils ne faisaient pas eux-mêmes leur air, il fallait nécessairement qu’ils revinssent de temps en temps à la surface de l’Océan pour renouveler leur provision de molécules respiratoires.",B2
"Donc, nécessité d’une ouverture qui mettrait l’intérieur du bateau en communication avec l’atmosphère.",B2
"Quant à l’espoir d’être sauvés par le commandant Farragut, il fallait y renoncer complètement.",B2
"Nous étions entraînés vers l’ouest, et j’estimai que notre vitesse, relativement modérée, atteignait douze milles à l’heure.",B2
"L’hélice battait les flots avec une régularité mathématique, émergeant quelquefois et faisant jaillir l’eau phosphorescente à une grande hauteur.",B2
"Vers quatre heures du matin, la rapidité de l’appareil s’accrut.",B2
"Nous résistions difficilement à ce vertigineux entraînement, lorsque les lames nous battaient de plein fouet.",B2
"Heureusement, Ned rencontra sous sa main un large organeau fixé à la partie supérieure du dos de tôle, et nous parvînmes à nous y accrocher solidement.",B2
Enfin cette longue nuit s’écoula.,B2
Mon souvenir incomplet ne me permet pas d’en retracer toutes les impressions.,B2
Un seul détail me revient à l’esprit.,B2
"Pendant certaines accalmies de la mer et du vent, je crus entendre plusieurs fois des sons vagues, une sorte d’harmonie fugitive produite par des accords lointains.",B2
Quel était donc le mystère de cette navigation sous-marine dont le monde entier cherchait vainement l’explication ?,B2
Quels êtres vivaient dans cet étrange bateau ?,B2
Quel agent mécanique lui permettait de se déplacer avec une si prodigieuse vitesse ?,B2
Le jour parut.,B2
"Les brumes du matin nous enveloppaient, mais elles ne tardèrent pas à se déchirer.",B2
"J’allais procéder à un examen attentif de la coque qui formait à sa partie supérieure une sorte de plate-forme horizontale, quand je la sentis s’enfoncer peu à peu.",B2
43 « Eh !,B2
mille diables !,B2
"s’écria Ned Land, frappant du pied la tôle sonore, ouvrez donc, navigateurs peu hospitaliers !",B2
» Mais il était difficile de se faire entendre au milieu des battements assourdissants de l’hélice.,B2
"Heureusement, le mouvement d’immersion s’arrêta.",B2
"Soudain, un bruit de ferrures violemment poussées se produisit à l’intérieur du bateau.",B2
"Une plaque se souleva, un homme parut, jeta un cri bizarre et disparut aussitôt.",B2
"Quelques instants après, huit solides gaillards, le visage voilé, apparaissaient silencieusement, et nous entraînaient dans leur formidable machine.",B2
"44 VIII Mobilis in mobili Cet enlèvement, si brutalement exécuté, s’était accompli avec la rapidité de l’éclair.",B2
"Mes compagnons et moi, nous n’avions pas eu le temps de nous reconnaître.",B2
"Je ne sais ce qu’ils éprouvèrent en se sentant introduits dans cette prison flottante, mais, pour mon compte, un rapide frisson me glaça l’épiderme.",B2
À qui avions-nous affaire ?,B2
Sans doute à quelques pirates d’une nouvelle espèce qui exploitaient la mer à leur façon.,B2
"À peine l’étroit panneau fut-il refermé sur moi, qu’une obscurité profonde m’enveloppa.",B2
"Mes yeux, imprégnés de la lumière extérieure, ne purent rien percevoir.",B2
Je sentis mes pieds nus se cramponner aux échelons d’une échelle de fer.,B2
"Ned Land et Conseil, vigoureusement saisis, me suivaient.",B2
"Au bas de l’échelle, une porte s’ouvrit et se referma immédiatement sur nous avec un retentissement sonore.",B2
Nous étions seuls.,B2
"je ne pouvais le dire, à peine l’imaginer.",B2
"Tout était noir, mais d’un noir si absolu, qu’après quelques minutes, mes yeux n’avaient encore pu saisir une de ces lueurs indéterminées qui flottent dans les plus profondes nuits.",B2
"Cependant, Ned Land, furieux de ces façons de procéder, donnait un libre cours à son indignation.",B2
« Mille diables !,B2
"s’écriait-il, voilà des gens qui en remontreraient aux Calédoniens pour l’hospitalité !",B2
Il ne leur manque plus que d’être anthropophages !,B2
"Je n’en serais pas surpris, mais je déclare que l’on ne me mangera pas sans que je proteste ?",B2
" Calmez-vous, ami Ned, calmez-vous, répondit tranquillement Conseil.",B2
Ne vous emportez pas avant l’heure.,B2
Nous ne sommes pas encore dans la rôtissoire !,B2
" Dans la rôtissoire, non, riposta le Canadien, mais dans le four, à coup sûr !",B2
Il y fait assez noir.,B2
"Heureusement, mon « bowie-knife » ne m’a pas quitté, et j’y vois toujours assez clair pour m’en servir.",B2
"Le premier de ces bandits qui met la main sur moi…  Ne vous irritez pas, Ned, dis-je alors au harponneur, et ne nous compromettez point par d’inutiles violences.",B2
Qui sait si on ne nous écoute pas !,B2
Essayons plutôt de savoir où nous sommes !,B2
» Je marchai en tâtonnant.,B2
"Après cinq pas, je rencontrai une muraille de fer, faite de tôles boulonnées.",B2
"Puis, me retournant, je heurtai une table de bois, près de laquelle étaient rangés plusieurs escabeaux.",B2
Le plancher de cette,B2
45 prison se dissimulait sous une épaisse natte de phormium qui assourdissait le bruit des pas.,B2
Les murs ne nous révélaient aucune trace de porte ni de fenêtre.,B2
"Conseil, faisant un tour en sens inverse, me rejoignit, et nous revînmes au milieu de cette cabine, qui devait avoir vingt pieds de long sur dix pieds de large.",B2
"Quant à sa hauteur, Ned Land, malgré sa grande taille, ne put la mesurer.",B2
"Une demi-heure s’était déjà écoulée sans que la situation se fût modifiée, quand, d’une extrême obscurité, mes yeux passèrent subitement à la plus violente lumière.",B2
"Notre prison s’éclaira soudain, c’est-à-dire qu’elle s’emplit d’une matière lumineuse tellement vive que je ne pus d’abord en supporter l’éclat.",B2
"À sa blancheur, à son intensité, je reconnus cet éclairage électrique qui produisait autour du bateau sous-marin un magnifique phénomène de phosphorescence.",B2
"Après avoir involontairement fermé les yeux, je les rouvris, et je vis que l’agent lumineux s’échappait d’un demi-globe dépoli qui s’arrondissait à la partie supérieure de la cabine.",B2
« Enfin !,B2
on y voit clair !,B2
"s’écria Ned Land, qui, son couteau à la main, se tenait sur la défensive.",B2
" Oui, répondis-je, risquant l’antithèse, mais la situation n’en est pas moins obscure.",B2
" Que monsieur prenne patience, » dit l’impassible Conseil.",B2
Le soudain éclairage de la cabine m’avait permis d’en examiner les moindres détails.,B2
Elle ne contenait que la table et les cinq escabeaux.,B2
La porte invisible devait être hermétiquement fermée.,B2
Aucun bruit n’arrivait à notre oreille.,B2
Tout semblait mort à l’intérieur de ce bateau.,B2
"Marchait-il, se maintenait-il à la surface de l’Océan, s’enfonçait-il dans ses profondeurs ?",B2
Je ne pouvais le deviner.,B2
"Cependant, le globe lumineux ne s’était pas allumé sans raison.",B2
J’espérais donc que les hommes de l’équipage ne tarderaient pas à se montrer.,B2
"Quand on veut oublier les gens, on n’éclaire pas les oubliettes.",B2
Je ne me trompais pas.,B2
"Un bruit de verrous se fit entendre, la porte s’ouvrit, deux hommes parurent.",B2
"L’un était de petite taille, vigoureusement musclé, large d’épaules, robuste de membres, la tête forte, la chevelure abondante et noire, la moustache épaisse, le regard vif et pénétrant, et toute sa personne empreinte de cette vivacité méridionale qui caractérise en France les populations provençales.",B2
Diderot a très justement prétendu que le geste de l’homme est métaphorique.,B2
Ce petit homme en était certainement la preuve vivante.,B2
"On sentait que, dans son langage habituel, il devait prodiguer les prosopopées, les métonymies et les hypallages.",B2
"Ce que, d’ailleurs, je ne fus jamais à même de vérifier, car il employa toujours devant moi un idiome singulier et absolument incompréhensible.",B2
46 Le second inconnu mérite une description plus détaillée.,B2
Un disciple de Gratiolet ou d’Engel eût lu sur sa physionomie à livre ouvert.,B2
"Je reconnus sans hésiter ses qualités dominantes :  la confiance en soi, car sa tête se dégageait noblement sur l’arc formé par la ligne de ses épaules, et ses yeux noirs regardaient avec une froide assurance ;  le calme, car sa peau, pâle plutôt que colorée, annonçait la tranquillité du sang ;  l’énergie, que démontrait la rapide contraction de ses muscles sourciliers ;  le courage enfin, car sa vaste respiration dénotait une grande expansion vitale.",B2
"J’ajouterai que cet homme était fier, que son regard ferme et calme semblait refléter de hautes pensées, et de tout cet ensemble, de l’homogénéité des expressions dans les gestes du corps et du visage, suivant l’observation des physionomistes, il résultait une indiscutable franchise.",B2
"Je me sentis « involontairement » rassuré en sa présence, et j’augurai bien de notre entrevue.",B2
"Ce personnage avait-il trente-cinq ou cinquante ans, je n’aurais pu le préciser.",B2
"Sa taille était haute, son front large, son nez droit, sa bouche nettement dessinée, ses dents magnifiques, ses mains fines, allongées, éminemment psychiques pour employer un mot de la chirognomonie, c’est-à-dire dignes de servir une âme passionnée.",B2
Cet homme formait certainement le plus admirable type que j’eusse jamais rencontré.,B2
"Détail particulier, ses yeux, un peu écartés l’un de l’autre, pouvaient embrasser simultanément près d’un quart de l’horizon.",B2
"Cette faculté, je l’ai vérifié plus tard,  se doublait d’une puissance de vision encore supérieure à celle de Ned Land.",B2
"Lorsque cet inconnu fixait un objet, la ligne de ses sourcils se fronçait, ses larges paupières se rapprochaient de manière à circonscrire la pupille des yeux et à rétrécir ainsi l’étendue du champ visuel, et il regardait !",B2
Quel regard !,B2
comme il grossissait les objets rapetissés par l’éloignement !,B2
comme il vous pénétrait jusqu’à l’âme !,B2
"comme il perçait ces nappes liquides, si opaques à nos yeux, et comme il lisait au plus profond des mers !",B2
"Les deux inconnus, coiffés de bérets laits d’une fourrure de loutre marine, et chaussés de bottes de mer en peau de phoque, portaient des vêtements d’un tissu particulier, qui dégageaient la taille et laissaient une parfaite liberté de mouvements.",B2
"Le plus grand des deux,  évidemment le chef du bord,  nous examina avec une extrême attention, sans prononcer une parole.",B2
"Puis, se retournant vers son compagnon, il s’entretint avec lui dans une langue que je ne pus reconnaître.",B2
"C’était un idiome sonore, harmonieux, flexible, dont les voyelles semblaient soumises à une accentuation très variée.",B2
"L’autre répondit par un hochement de tête, et ajouta deux ou trois mots parfaitement incompréhensibles.",B2
Puis du regard il parut m’interroger directement.,B2
"47 Je répondis, en bon français, que je n’entendais point son langage ; mais il ne sembla pas me comprendre, et la situation devint assez embarrassante.",B2
"« Que monsieur raconte toujours notre histoire, me dit Conseil.",B2
Ces messieurs en saisiront peut-être quelques mots !,B2
"» Je recommençai le récit de nos aventures, articulant nettement toutes les syllabes, et sans omettre un seul détail.",B2
"Je déclinai nos noms et qualités ; puis, je présentai dans les formes le professeur Aronnax, son domestique Conseil, et maître Ned Land, le harponneur.",B2
"L’homme aux yeux doux et calmes m’écouta tranquillement, poliment même, et avec une attention remarquable.",B2
Mais rien dans sa physionomie n’indiqua qu’il eût compris mon histoire.,B2
"Quand j’eus fini, il ne prononça pas un seul mot.",B2
Restait encore la ressource de parler anglais.,B2
Peut-être se ferait-on entendre dans cette langue qui est à peu près universelle.,B2
"Je la connaissais, ainsi que la langue allemande, d’une manière suffisante pour la lire couramment, mais non pour la parler correctement.",B2
"Or, ici, il fallait surtout se faire comprendre.",B2
"« Allons, à votre tour, dis-je au harponneur.",B2
"À vous, maître Land, tirez de votre sac le meilleur anglais qu’ait jamais parlé un Anglo-Saxon, et tâchez d’être plus heureux que moi.",B2
» Ned ne se fit pas prier et recommença mon récit que je compris à peu près.,B2
"Le fond fut le même, mais la forme différa.",B2
"Le Canadien, emporté par son caractère, y mit beaucoup d’animation.",B2
"Il se plaignit violemment d’être emprisonné au mépris du droit des gens, demanda en vertu de quelle loi on le retenait ainsi, invoqua l’habeas corpus, menaça de poursuivre ceux qui le séquestraient indûment, se démena, gesticula, cria, et, finalement, il fit comprendre par un geste expressif que nous mourions de faim.",B2
"Ce qui était parfaitement vrai, mais nous l’avions à peu près oublié.",B2
"À sa grande stupéfaction, le harponneur ne parut pas avoir été plus intelligible que moi.",B2
Nos visiteurs ne sourcillèrent pas.,B2
Il était évident qu’ils ne comprenaient ni la langue d’Arago ni celle de Faraday.,B2
"Fort embarrassé, après avoir épuisé vainement nos ressources philologiques, je ne savais plus quel parti prendre, quand Conseil me dit : « Si monsieur m’y autorise, je raconterai la chose en allemand.",B2
tu sais l’allemand ?,B2
" Comme un Flamand, n’en déplaise à monsieur.",B2
" Cela me plaît, au contraire.",B2
"Va, mon garçon.",B2
"» Et Conseil, de sa voix tranquille, raconta pour la troisième fois les diverses péripéties de notre histoire.",B2
"Mais, malgré les élégantes tournures et la belle accentuation du narrateur, la langue allemande n’eut aucun succès.",B2
"48 Enfin, poussé à bout, je rassemblai tout ce qui me restait de mes premières études, et j’entrepris de narrer nos aventures en latin.",B2
Cicéron se fût bouché les oreilles et m’eût renvoyé à la cuisine.,B2
"Cependant, je parvins à m’en tirer.",B2
Même résultat négatif.,B2
"Cette dernière tentative définitivement avortée, les deux inconnus échangèrent quelques mots dans leur incompréhensible langage, et se retirèrent, sans même nous avoir adressé un de ces gestes rassurants, qui ont cours dans tous les pays du monde.",B2
La porte se referma.,B2
« C’est une infamie !,B2
"s’écria Ned Land, qui éclata pour la vingtième fois.",B2
"On leur parle français, anglais, allemand, latin, à ces coquins-là, et il n’en est pas un qui ait la civilité de répondre !",B2
" Calmez-vous, Ned, dis-je au bouillant harponneur, la colère ne mènerait à rien.",B2
" Mais, savez-vous, monsieur le professeur, reprit notre irascible compagnon, que l’on mourrait parfaitement de faim dans cette cage de fer ?",B2
"fit Conseil, avec de la philosophie, on peut encore tenir longtemps !",B2
" Mes amis, dis-je, il ne faut pas se désespérer.",B2
Nous nous sommes trouvés dans de plus mauvaises passes.,B2
Faites-moi donc le plaisir d’attendre pour vous former une opinion sur le commandant et l’équipage de ce bateau.,B2
" Mon opinion est toute faite, riposta Ned Land.",B2
Ce sont des coquins…  Bon !,B2
et de quel pays ?,B2
 Du pays des coquins !,B2
" Mon brave Ned, ce pays-là n’est pas encore suffisamment indiqué sur la mappemonde, et j’avoue que la nationalité de ces deux inconnus est difficile à déterminer !",B2
"Ni Anglais, ni Français, ni Allemands, voilà tout ce que l’on peut affirmer.",B2
"Cependant, je serais tenté d’admettre que ce commandant et son second sont nés sous de basses latitudes.",B2
Il y a du méridional en eux.,B2
"Mais sont-ils Espagnols, Turcs, Arabes ou Indiens, c’est ce que leur type physique ne me permet pas de décider.",B2
"Quant à leur langage, il est absolument incompréhensible.",B2
" Voilà le désagrément de ne pas savoir toutes les langues, répondit Conseil, ou le désavantage de ne pas avoir une langue unique !",B2
 Ce qui ne servirait à rien !,B2
répondit Ned Land.,B2
"Ne voyez-vous pas que ces gens-là ont un langage à eux, un langage inventé pour désespérer les braves gens qui demandent à dîner !",B2
"Mais, dans tous les pays de la terre, ouvrir la bouche, remuer les mâchoires, happer des dents et des lèvres, est- ce que cela ne se comprend pas de reste ?",B2
"Est-ce que cela ne veut pas dire à Québec comme aux Pomotou, à Paris comme aux antipodes : J’ai faim !",B2
donnez-moi à manger ?,B2
"fit Conseil, il y a des natures si inintelligentes !",B2
"49 Comme il disait ces mots, la porte s’ouvrit.",B2
Un stewart entra.,B2
"Il nous apportait des vêtements, vestes et culottes de mer, faites d’une étoffe dont je ne reconnus pas la nature.",B2
"Je me hâtai de les revêtir, et mes compagnons m’imitèrent.",B2
"Pendant ce temps, le stewart,  muet, sourd peut-être,  avait disposé la table et placé trois couverts.",B2
"« Voilà quelque chose de sérieux, dit Conseil, et cela s’annonce bien.",B2
"répondit le rancunier harponneur, que diable voulez-vous qu’on mange ici ?",B2
"du foie de tortue, du filet de requin, du beefsteak de chien de mer !",B2
 Nous verrons bien !,B2
» dit Conseil.,B2
"Les plats, recouverts de leur cloche d’argent, furent symétriquement posés sur la nappe, et nous primes place à table.",B2
"Décidément, nous avions affaire à des gens civilisés, et, sans la lumière électrique qui nous inondait, je me serais cru dans la salle à manger de l’hôtel Adelphi, à Liverpool, ou du Grand-Hôtel, à Paris.",B2
Je dois dire toutefois que le pain et le vin manquaient totalement.,B2
"L’eau était fraîche et limpide, mais c’était de l’eau,  ce qui ne fut pas du goût de Ned Land.",B2
"Parmi les mets qui nous furent servis, je reconnus divers poissons délicatement apprêtés ; mais, sur certains plats, excellents d’ailleurs, je ne pus me prononcer, et je n’aurais même su dire à quel règne, végétal ou animal, leur contenu appartenait.",B2
"Quant au service de table, il était élégant et d’un goût parlait.",B2
"Chaque ustensile, cuiller, fourchette, couteau, assiette, portait une lettre entourée d’une devise en exergue, et dont voici le facsimile exact : Mobile dans l’élément mobile !",B2
"Cette devise s’appliquait justement à cet appareil sous-marin, à la condition de traduire la préposition in par dans et non par sur.",B2
La lettre N formait sans doute l’initiale du nom de l’énigmatique personnage qui commandait au fond des mers !,B2
Ned et Conseil ne faisaient pas tant de réflexions.,B2
"Ils dévoraient, et je ne tardai pas à les imiter.",B2
"J’étais, d’ailleurs, rassuré sur notre sort, et il me paraissait évident que nos hôtes ne voulaient pas nous laisser mourir d’inanition.",B2
"Cependant, tout finit ici-bas, tout passe, même la faim de gens qui n’ont pas mangé depuis quinze heures.",B2
"Notre appétit satisfait, le besoin de sommeil se fit impérieusement sentir.",B2
"Réaction bien naturelle, après l’interminable nuit pendant laquelle nous avions lutté contre la mort.",B2
"« Ma foi, je dormirais bien, dit Conseil.",B2
" Et moi, je dors dit Ned Land.",B2
"50 Mes deux compagnons s’étendirent sur le tapis de la cabine, et furent bientôt plongés dans un profond sommeil.",B2
"Pour mon compte, je cédai moins facilement à ce violent besoin de dormir.",B2
"Trop de pensées s’accumulaient dans mon esprit, trop de questions insolubles s’y pressaient, trop d’images tenaient mes paupières entrouvertes !",B2
Où étions-nous ?,B2
Quelle étrange puissance nous emportait ?,B2
"Je sentais,  ou plutôt je croyais sentir,  l’appareil s’enfoncer vers les couches les plus reculées de la mer.",B2
De violents cauchemars m’obsédaient.,B2
"J’entrevoyais dans ces mystérieux asiles tout un monde d’animaux inconnus, dont ce bateau sous-marin semblait être le congénère, vivant, se mouvant, formidable comme eux !… Puis, mon cerveau se calma, mon imagination se fondit en une vague somnolence, et je tombai bientôt dans un morne sommeil.",B2
"51 IX Les colères de Ned Land Quelle fut la durée de ce sommeil, je l’ignore ; mais il dut être long, car il nous reposa complètement de nos fatigues.",B2
Je me réveillai le premier.,B2
"Mes compagnons n’avaient pas encore bougé, et demeuraient étendus dans leur coin comme des masses inertes.",B2
"À peine relevé de cette couche passablement dure, je sentis mon cerveau dégagé, mon esprit net.",B2
Je recommençai alors un examen attentif de notre cellule.,B2
Rien n’était changé à ses dispositions intérieures.,B2
"La prison était restée prison, et les prisonniers, prisonniers.",B2
"Cependant le stewart, profitant de notre sommeil, avait desservi la table.",B2
"Rien n’indiquait donc une modification prochaine dans cette situation, et je me demandai sérieusement si nous étions destinés à vivre indéfiniment dans cette cage.",B2
"Cette perspective me sembla d’autant plus pénible que, si mon cerveau était libre de ses obsessions de la veille, je me sentais la poitrine singulièrement oppressée.",B2
Ma respiration se faisait difficilement.,B2
L’air lourd ne suffisait plus au jeu de mes poumons.,B2
"Bien que la cellule fût vaste, il était évident que nous avions consommé en grande partie l’oxygène qu’elle contenait.",B2
"En effet, chaque homme dépense, en une heure, l’oxygène renfermé dans cent litres d’air, et cet air, chargé alors d’une quantité presque égale d’acide carbonique, devient irrespirable.",B2
"Il était donc urgent de renouveler l’atmosphère de notre prison, et, sans doute aussi, l’atmosphère du bateau sous-marin.",B2
Là se posait une question à mon esprit.,B2
Comment procédait le commandant de cette demeure flottante ?,B2
"Obtenait-il de l’air par des moyens chimiques, en dégageant par la chaleur l’oxygène contenu dans du chlorate de potasse, et en absorbant l’acide carbonique par la potasse caustique ?",B2
"Dans ce cas, il devait avoir conservé quelques relations avec les continents, afin de se procurer les matières nécessaires à cette opération.",B2
"Se bornait-il seulement à emmagasiner l’air sous de hautes pressions dans des réservoirs, puis à le répandre suivant les besoins de son équipage ?",B2
"Ou, procédé plus commode, plus économique, et par conséquent plus probable, se contentait-il de revenir respirer à la surface des eaux, comme un cétacé, et de renouveler pour vingt-quatre heures sa provision d’atmosphère ?",B2
"Quoi qu’il en soit, et quelle que fût la méthode, il me paraissait prudent de l’employer sans retard.",B2
"En effet, j’étais déjà réduit à multiplier mes inspirations pour extraire de cette cellule le peu d’oxygène qu’elle renfermait, quand, soudain, je fus",B2
52 rafraîchi par un courant d’air pur et tout parfumé d’émanations salines.,B2
"C’était bien la brise de mer, vivifiante, chargée d’iode !",B2
"J’ouvris largement la bouche, et mes poumons se saturèrent de fraîches molécules.",B2
"En même temps, je sentis un balancement, un roulis de médiocre amplitude, mais parfaitement déterminable.",B2
"Le bateau, le monstre de tôle, venait évidemment de remonter à la surface de l’Océan pour y respirer à la façon des baleines.",B2
Le mode de ventilation du navire était donc parfaitement reconnu.,B2
"Lorsque j’eus absorbé cet air pur à pleine poitrine, je cherchai le conduit, « l’aérifère », si l’on veut, qui laissait arriver jusqu’à nous ce bienfaisant effluve, et je ne tardai pas à le trouver.",B2
"Au-dessus de la porte s’ouvrait un trou d’aérage laissant passer une fraîche colonne d’air, qui renouvelait ainsi l’atmosphère appauvrie de la cellule.",B2
