sentence,difficulty
Elle ne vivait que de la vie matérielle.,C1
Tel fut l’état de Mrs. Branican pendant le premier mois qui suivit l’accident.,C1
"On avait examiné la question de savoir s’il conviendrait de la mettre dans une maison de santé, où des",C1
47 soins spéciaux lui seraient donnés.,C1
C’était l’avis de M. William Andrew ; et il eût été suivi sans une proposition de Len Burker qui modifia cette détermination.,C1
"Len Burker, étant venu trouver M. William Andrew à son bureau, lui dit : « Nous en sommes certains maintenant, la folie de Dolly n’a point un caractère dangereux qui nécessite de l’enfermer, et puisqu’elle n’a pas d’autre famille que nous, nous demandons à la garder.",C1
"Dolly aimait beaucoup ma femme, et qui sait si l’intervention de Jane ne sera pas plus efficace que celle des étrangers ?",C1
"Si des crises survenaient plus tard, il serait temps d’aviser et de prendre des mesures en conséquence.",C1
" Qu’en pensez-vous, monsieur Andrew ?",C1
"» L’honorable armateur ne répondit pas sans quelque hésitation, car il n’éprouvait que peu de sympathie pour Len Burker, bien qu’il ne sût rien de sa situation si compromise alors et n’eût point lieu de suspecter son honorabilité.",C1
"Après tout, l’amitié que Dolly et Jane éprouvaient l’une pour l’autre était profonde, et, puisque Mrs. Burker était sa seule parente, mieux valait évidemment que Dolly fût confiée à sa garde.",C1
"L’essentiel, c’était que la malheureuse femme pût être constamment et affectueusement entourée des soins qu’exigeait son état.",C1
"« Puisque vous voulez assumer cette tâche, répondit M. William Andrew, je ne vois aucun inconvénient, monsieur Burker, à ce que Dolly soit remise à sa cousine, dont le dévouement ne peut être mis en doute…  Dévouement qui ne lui manquera jamais !",C1
» ajouta Len Burker.,C1
"Mais il dit cela de ce ton froid, positif, déplaisant, dont il ne pouvait se défaire.",C1
"« Votre démarche est honorable, reprit alors M. William Andrew.",C1
"Une simple observation, toutefois : je me demande si, dans votre maison de Fleet Street, au milieu de ce quartier bruyant du commerce, la pauvre Dolly sera placée dans des conditions favorables à son rétablissement.",C1
"C’est du calme qu’il lui faut, du grand air…",C1
"48  Aussi, répondit Len Burker, notre intention est-elle de la ramener à Prospect-House et d’y demeurer avec elle.",C1
"Ce chalet lui est familier, et la vue des objets auxquels elle était habituée pourra exercer une influence salutaire sur son esprit.",C1
"Là, elle sera à l’abri des importunités… La campagne est à sa porte… Jane lui fera faire quelques promenades dans ces environs qu’elle connaît, qu’elle parcourait avec son petit enfant… Ce que je propose, John ne l’approuverait-il pas, s’il était là ?… Et que pensera-t-il à son retour, s’il trouve sa femme dans une maison de santé, confiée à des mains mercenaires ?… Monsieur Andrew, il ne faut rien négliger de ce qui serait de nature à exercer quelque influence sur l’esprit de notre malheureuse parente.",C1
» Cette réponse était évidemment dictée par de bons sentiments.,C1
Mais pourquoi les paroles de cet homme semblaient-elles toujours ne pouvoir inspirer de la confiance ?,C1
"Quoi qu’il en fût, sa proposition, dans les conditions où il la présentait, méritait d’être acceptée, et M. William Andrew ne put que l’en remercier, en ajoutant que le capitaine John lui en aurait une profonde reconnaissance.",C1
"Le 27 avril, Mrs. Branican fut transportée à Prospect-House, où Jane et Len Burker vinrent, dès le soir, s’installer.",C1
Cette détermination reçut l’approbation générale.,C1
On devine à quel mobile obéissait Len Burker.,C1
"Le jour même de la catastrophe, il avait eu, on ne l’a point oublié, l’intention d’entretenir Dolly d’une certaine affaire.",C1
Cette affaire consistait précisément en une certaine somme d’argent qu’il se proposait de lui emprunter.,C1
"Mais, depuis cette époque, la situation avait changé.",C1
"Il était probable que Len Burker serait chargé des intérêts de sa parente, peut-être en qualité de tuteur, et, dans ces fonctions, il se procurerait des ressources, illicites sans doute, mais qui lui permettraient de gagner du temps.",C1
"C’était bien ce qu’avait pressenti Jane, et, si elle était heureuse de pouvoir se consacrer tout entière à sa Dolly, elle tremblait en soupçonnant les projets que son mari allait poursuivre sous le couvert d’un sentiment d’humanité.",C1
49 L’existence fut donc organisée en ces conditions nouvelles à Prospect-House.,C1
"On installa Dolly dans cette chambre, d’où elle n’était sortie que pour courir au-devant d’un épouvantable malheur.",C1
"Ce n’était plus la mère qui y rentrait, c’était un être privé de raison.",C1
"Ce chalet si aimé, ce salon, où quelques photographies conservaient le souvenir de l’absent, ce jardin où tous deux avaient vécu de si heureux jours, ne lui rappelèrent rien de l’existence passée.",C1
"Jane occupait la chambre contiguë à celle de Mrs. Branican, et Len Burker avait fait la sienne de la salle du rez-de-chaussée, qui servait de cabinet au capitaine John.",C1
"À partir de ce jour, Len Burker reprit ses occupations habituelles.",C1
"Chaque matin, il descendait à San-Diégo, à son office de Fleet-street, où se continuait son train d’affaires.",C1
"Mais ce qu’on aurait pu observer, c’est qu’il ne manquait jamais de revenir chaque soir à Prospect-House, et bientôt il ne fit plus que de courtes absences en dehors de la ville.",C1
"Il va sans dire que la mulâtresse avait suivi son maître dans sa nouvelle demeure, où elle serait ce qu’elle avait été partout et toujours, une créature sur le dévouement de laquelle il pouvait absolument compter.",C1
"La nourrice du petit Wat avait été congédiée, bien qu’elle eût offert de se consacrer au service de Mrs. Branican.",C1
"Quant à la servante, elle était provisoirement conservée au chalet pour les besoins auxquels Nô seule n’aurait guère pu suffire.",C1
"D’ailleurs, personne n’aurait valu Jane pour les soins affectueux et assidus qu’exigeait l’état de Dolly.",C1
"Son amitié s’était augmentée, s’il est possible, depuis la mort de l’enfant dont elle s’accusait d’avoir été la cause première.",C1
"Si elle n’était pas venue trouver Dolly à Prospect-House, si elle ne lui avait pas suggéré l’idée d’aller rendre visite au capitaine du Boundary, cet enfant serait aujourd’hui près de sa mère, la consolant des longues heures de l’absence !… Dolly n’aurait pas perdu la raison !",C1
"Il entrait, sans doute, dans les intentions de Len Burker que les soins de Jane parussent suffisants à ceux qui s’intéressaient à la situation de Mrs. Branican.",C1
M. William Andrew dut,C1
50 même reconnaître que la pauvre femme ne pouvait être en de meilleures mains.,C1
"Au cours de ses visites, il observait surtout si l’état de Dolly avait quelque tendance à s’améliorer.",C1
"Il voulait encore espérer que la première dépêche, adressée au capitaine John à Singapore ou aux Indes, ne lui annoncerait pas un double malheur, son enfant mort… sa femme… N’était- ce pas comme si elle fût morte, elle aussi !",C1
"Eh bien, non !",C1
"Il ne pouvait croire que Dolly, dans la force de la jeunesse, dont l’esprit était si élevé, le caractère si énergique, eût été irrémédiablement frappée dans son intelligence !",C1
"N’était-ce pas seulement un feu caché sous les cendres ?… Quelque étincelle ne le rallumerait-il pas un jour ?… Et pourtant, cinq semaines s’étaient déjà écoulées, et aucun éclair de raison n’avait dissipé ces ténèbres.",C1
"Devant une folie calme, réservée, languissante, que ne troublait aucune surexcitation physiologique, les médecins ne semblaient point garder le plus léger espoir, et ils ne tardèrent pas à cesser leurs visites.",C1
"Bientôt même, M. William Andrew, désespérant une guérison, ne vint que plus rarement à Prospect-House, tant il lui était pénible de se trouver devant cette infortunée, si indifférente, et si inconsciente à la fois.",C1
"Lorsque Len Burker était obligé, pour un motif ou un autre, de passer une journée au dehors, la mulâtresse avait ordre de surveiller de très près Mrs. Branican.",C1
"Sans chercher à gêner en rien les soins de Jane, elle ne la laissait presque jamais seule avec Dolly, et rapportait fidèlement à son maître tout ce qu’elle avait remarqué dans l’état de la malade.",C1
Elle s’ingéniait à éconduire les quelques personnes qui venaient encore prendre des nouvelles au chalet.,C1
"C’était contraire aux recommandations des médecins, disait-elle… Il fallait un calme absolu… Ces dérangements pouvaient provoquer des crises… Et Mrs. Burker elle-même donnait raison à Nô, quand elle éloignait les visiteurs comme des importuns, qui n’avaient que faire à Prospect- House.",C1
Aussi l’isolement se faisait-il autour de Mrs. Branican.,C1
"« Pauvre Dolly, pensait Jane, si son état empirait, si sa folie devenait furieuse, si elle se portait à des excès… on la retirerait… on la renfermerait dans une maison de santé… Elle",C1
51 serait perdue pour moi !… Non !,C1
Dieu fasse qu’on me la laisse… Qui la soignerait avec plus d’affection que moi !,C1
"» Pendant la troisième semaine de mai, Jane voulut essayer de quelques promenades aux alentours du chalet, pensant que sa cousine en éprouverait un peu de bien.",C1
"Len Burker ne s’y opposa point, mais à la condition que Nô accompagnerait Dolly et sa femme.",C1
Ce n’était que prudent d’ailleurs.,C1
"La marche, le grand air, pouvaient déterminer un trouble chez Dolly, peut-être faire naître dans son esprit l’idée de s’enfuir, et Jane n’aurait pas eu la force de la retenir.",C1
"On doit tout craindre d’une folle, qui peut même être poussée à se détruire… Il ne fallait pas s’exposer à un autre malheur.",C1
"Un jour, Mrs. Branican sortit donc appuyée au bras de Jane.",C1
"Elle se laissait conduire comme un être passif, allant où on la menait, sans prendre intérêt à rien.",C1
"Au début de ces promenades, il ne se produisit aucun incident.",C1
"Toutefois, la mulâtresse ne tarda pas à observer que le caractère de Dolly montrait une certaine tendance à se modifier.",C1
"À son calme habituel succédait une visible exaltation, qui pouvait avoir des conséquences fâcheuses.",C1
"À plusieurs reprises, la vue des petits enfants qu’elle rencontrait provoqua chez elle une crise nerveuse.",C1
Était-ce au souvenir de celui qu’elle avait perdu qu’elle se rattachait ?… Wat revenait-il à sa pensée ?,C1
"… Quoi qu’il en soit, en admettant qu’il eût fallu voir là un symptôme favorable, il s’ensuivait une agitation cérébrale, qui était de nature à aggraver le mal.",C1
"Certain jour, Mrs. Burker et la mulâtresse avaient amené la malade sur les hauteurs de Knob-Hill.",C1
"Dolly s’était assise, tournée vers l’horizon de la mer, mais il semblait que son esprit fût vide de pensées, comme ses yeux étaient vides de regards.",C1
"Soudain sa figure s’anime, un tressaillement l’agite, son œil s’empreint d’un éclat singulier, et, d’une main tremblante, elle montre un point qui brillait au large.",C1
« Là !… Là !… » s’écrie-t-elle.,C1
"52 C’était une voile, nettement détachée sur le ciel, et dont un rayon de soleil accusait la blancheur lumineuse.",C1
« Là !… Là !,C1
» répétait Dolly.,C1
"Et sa voix profondément altérée, ne semblait plus appartenir à une créature humaine.",C1
"Tandis que Jane la regardait avec épouvante, la mulâtresse secouait la tête en signe de mécontentement.",C1
"Elle s’empressa de saisir le bras de Dolly, répéta ce mot : « Venez !… Venez !… » Dolly ne l’entendait même pas.",C1
"« Viens, ma Dolly, viens !… » dit Jane.",C1
"Et elle cherchait à l’entraîner, à détourner ses regards de la voile qui se déplaçait à l’horizon.",C1
« Non !… Non !,C1
Et elle repoussa la mulâtresse avec une force dont on ne l’eût pas crue capable.,C1
Mrs. Burker et Nô se sentirent très inquiètes.,C1
"Elles pouvaient craindre que Dolly leur échappât, qu’irrésistiblement attirée par cette troublante vision, où dominait le souvenir de John, elle voulût descendre les pentes de Knob-Hill et se précipiter vers la mer.",C1
"Mais, subitement, cette surexcitation tomba.",C1
"Le soleil venait de disparaître derrière un nuage, et la voile n’apparaissait plus à la surface de l’Océan.",C1
"Dolly redevenue inerte, le bras retombé, le regard éteint, n’avait plus conscience de la situation.",C1
"Les sanglots qui soulevaient convulsivement sa poitrine avaient cessé, comme si la vie se fût retirée d’elle.",C1
Alors Jane lui prit la main ; elle se laissa emmener sans résistance et rentra tranquillement à Prospect-House.,C1
"À partir de ce jour, Len Burker décida que Dolly ne se promènerait plus que dans l’enclos du chalet, et Jane dut se conformer à cette injonction.",C1
"Ce fut à cette époque que M. William Andrew se décida à instruire le capitaine John de tout ce qui s’était passé, l’aliénation de Mrs. Branican ne laissant plus l’espoir d’une",C1
"Ce ne fut pas à Singapore, d’où le Franklin devait être déjà reparti, après avoir achevé sa relâche, ce fut à Calcutta qu’il adressa une longue dépêche, que John trouverait à son arrivée aux Indes.",C1
"Et cependant, bien que M. William Andrew ne conservât plus alors aucune espérance au sujet de Dolly, d’après les médecins, une modification dans son état mental était encore possible, si elle éprouvait une secousse violente, par exemple le jour où son mari reparaîtrait devant elle.",C1
"Cette chance, il est vrai, c’était la seule qui restât, et, si faible qu’elle fût, M. William Andrew ne voulut pas la négliger dans sa dépêche à John Branican.",C1
"Aussi, après l’avoir supplié de ne point s’abandonner au désespoir, il l’engageait à remettre au second, Harry Felton, le commandement du Franklin, et à revenir à San-Diégo par les voies les plus rapides.",C1
Cet excellent homme eût sacrifié ses intérêts les plus chers pour tenter cette dernière épreuve sur Dolly et il demandait au jeune capitaine de lui répondre télégraphiquement ce qu’il croirait devoir faire.,C1
"Lorsque Len Burker eut pris connaissance de cette dépêche que M. William Andrew jugea convenable de lui communiquer, il l’approuva, tout en exprimant sa crainte que le retour de John fût impuissant à produire un ébranlement moral dont on pût espérer quelque salutaire effet.",C1
"Mais Jane se rattacha à cet espoir, que la vue de John pourrait rendre la raison à Dolly, et Len Burker promit de lui écrire dans ce sens, afin qu’il ne retardât pas son départ pour San-Diégo,  promesse qu’il ne tint pas, d’ailleurs.",C1
"Pendant les semaines qui suivirent, aucun changement ne se produisit dans l’état de Mrs. Branican.",C1
"Si la vie physique n’était nullement troublée en elle, et bien que sa santé ne laissât rien à désirer, l’altération de sa physionomie n’était que trop visible.",C1
"Ce n’était plus cette femme qui n’avait pas encore atteint sa vingt et unième année, avec ses traits plus accusés, son teint dont la coloration si chaude avait pâli, comme si le feu de l’âme se fût éteint en elle.",C1
"D’ailleurs, il était rare qu’on pût l’apercevoir, à moins que ce fût dans le jardin du chalet,",C1
"54 assise sur quelque banc, ou se promenant auprès de Jane, qui la soignait avec un dévouement infatigable.",C1
"Au commencement du mois de juin, il y avait deux mois et demi que le Franklin avait quitté le port de San-Diégo.",C1
"Depuis sa rencontre avec le Boundary, on n’en avait plus eu de nouvelles.",C1
"À cette date, après avoir relâché à Singapore, sauf le cas d’accidents improbables, il devait être sur le point d’arriver à Calcutta.",C1
"Aucun mauvais temps exceptionnel n’avait été signalé dans le Nord-Pacifique ni dans l’Océan Indien, qui aurait pu occasionner des retards à un voilier de grande marche.",C1
Cependant M. William Andrew ne laissait pas d’être surpris de ce défaut d’informations nouvelles.,C1
Il ne s’expliquait pas que son correspondant ne lui eût pas signalé le passage du Franklin à Singapore.,C1
"Comment admettre que le Franklin n’y eût pas relâché, puisque le capitaine John avait des ordres formels à cet égard.",C1
"Enfin, on le saurait dans quelques jours, dès que le Franklin serait arrivé à Calcutta.",C1
Une semaine s’écoula.,C1
"Au 15 juin, pas de nouvelles encore.",C1
"Une dépêche fut alors expédiée au correspondant de la maison Andrew, demandant une réponse immédiate à propos de John Branican et du Franklin.",C1
Cette réponse arriva deux jours après.,C1
On ne savait rien du Franklin à Calcutta.,C1
"Le trois-mâts américain n’avait pas même été rencontré, à cette date, dans les parages du golfe du Bengale.",C1
"La surprise de M. William Andrew se changea en inquiétude, et, comme le secret d’un télégramme est impossible à garder, le bruit se répandit à San-Diégo que le Franklin n’était arrivé ni à Calcutta ni à Singapore.",C1
"La famille Branican allait-elle donc être frappée d’un autre malheur  malheur qui atteindrait aussi les familles de San- Diégo, auxquelles appartenait l’équipage du Franklin ?",C1
"Len Burker ne laissa pas d’être très impressionné, lorsqu’il apprit ces alarmantes nouvelles.",C1
"Cependant son affection pour le capitaine John n’avait jamais été démonstrative, et il n’était pas homme à s’affliger du malheur des autres, même quand il s’agissait de sa propre famille.",C1
"Quoi qu’il en soit, depuis le jour",C1
"55 où l’on put être très sérieusement inquiet sur le sort du Franklin, il parut plus sombre, plus soucieux, plus fermé à toutes relations  même pour ses affaires.",C1
"On ne le vit que rarement dans les rues de San-Diégo, à son office de Fleet Street, et il eut l’air de vouloir se confiner dans l’enclos de Prospect-House.",C1
"Quant à Jane, sa figure pâle, ses yeux rougis par les larmes, sa physionomie profondément abattue, disaient qu’elle devait passer de nouveau par de terribles épreuves.",C1
Ce fut vers cette époque qu’un changement se produisit dans le personnel du chalet.,C1
"Sans motif apparent, Len Burker renvoya la servante, qui avait été gardée jusqu’alors, et dont le service cependant ne donnait lieu à aucune plainte.",C1
La mulâtresse resta uniquement chargée des soins du ménage.,C1
"À l’exception de Jane et d’elle, personne n’eut plus accès près de Mrs. Branican.",C1
"M. William Andrew, dont la santé était très éprouvée par ces coups de la mauvaise fortune, avait dû cesser ses visites à Prospect-House.",C1
"Au surplus, devant la perte presque probable du Franklin, qu’aurait-il pu dire, qu’aurait-il pu faire ?",C1
"D’ailleurs, depuis l’interruption de ses promenades, il savait que Dolly avait recouvré tout son calme et que les troubles nerveux avaient disparu.",C1
"Elle vivait, maintenant, elle végétait plutôt dans un état d’inconscience, qui était le caractère propre de sa folie, et sa santé n’exigeait plus aucun soin spécial.",C1
"À la fin de juin, M. William Andrew reçut une nouvelle dépêche de Calcutta.",C1
"Les correspondances maritimes ne signalaient le Franklin sur aucun des points de la route qu’il avait dû suivre à travers les parages des Philippines, des Célèbes, de la mer de Java et de l’Océan Indien.",C1
"Or, comme ce bâtiment avait quitté depuis trois mois le port de San- Diégo, il était à supposer qu’il s’était perdu corps et biens, soit par collision, soit par naufrage, avant même d’être arrivé : à Singapore.",C1
"56 VI Fin d’une triste année Cette suite de catastrophes, dont la famille Branican venait d’être victime, faisait à Len Burker une situation sur laquelle il est nécessaire d’appeler l’attention.",C1
"On ne l’a point oublié, si la position pécuniaire de Mrs. Branican était fort modeste, celle-ci devait être l’unique héritière de son oncle, le riche Edward Starter.",C1
"Toujours retiré dans son vaste domaine forestier, relégué pour ainsi dire dans la partie la plus inabordable de l’État de Tennessee, cet original s’était interdit de jamais donner de ses nouvelles.",C1
"Comme il n’avait guère que cinquante-neuf ans, sa fortune pouvait se faire longtemps attendre.",C1
"Peut-être même eût-il modifié ses dispositions, s’il avait appris que Mrs. Branican, la seule parente directe qui lui restât de toute sa famille, avait été frappée d’aliénation mentale depuis la mort de son enfant.",C1
"Mais il l’ignorait, ce double malheur ; il n’aurait d’ailleurs pu l’apprendre, s’étant constamment refusé à recevoir des lettres comme à en écrire.",C1
"Len Burker aurait pu, il est vrai, enfreindre cette défense, à raison des changements survenus dans l’existence de Dolly, et Jane lui avait laissé entendre que son devoir exigeait qu’il avisât Edward Starter ; mais il lui avait imposé silence, et s’était bien gardé de suivre ce conseil.",C1
"C’est que son intérêt lui commandait de s’abstenir, et, entre son intérêt et son devoir, il n’était pas homme à hésiter, fût-ce un instant.",C1
Ses affaires prenaient chaque jour une tournure trop inquiétante pour qu’il voulût sacrifier cette dernière chance de fortune.,C1
"En effet, la situation était très simple : si Mrs. Branican mourait sans enfants, sa cousine Jane, unique parente qui eût qualité pour hériter d’elle, bénéficierait de son héritage.",C1
"Or, depuis la mort du petit Wat, Len Burker avait certainement vu s’accroître les droits de sa femme à l’héritage d’Edward Starter, c’est-à-dire les siens.",C1
"57 Et, en réalité, les évènements ne s’accordaient-ils pas pour lui procurer cette énorme fortune ?",C1
"Non seulement l’enfant était mort, non seulement Dolly était folle, mais, d’après l’avis des médecins, il n’y avait que le retour du capitaine John qui pût modifier son état mental.",C1
"Et précisément, le sort du Franklin donnait les plus vives inquiétudes.",C1
"Si les nouvelles continuaient à faire défaut pendant quelques semaines encore, si John Branican n’était pas rencontré en mer, si la maison Andrew n’apprenait pas que son bâtiment eût relâché dans un port quelconque, c’est que ni le Franklin ni l’équipage ne reviendraient jamais à San-Diégo.",C1
"Alors, il n’y aurait plus que Dolly, privée de raison, entre la fortune qui devait lui revenir et Len Burker.",C1
"Et, aux prises avec une situation désespérée, que ne tenterait-il pas, cet homme sans conscience, lorsque la mort d’Edward Starter aurait mis Dolly en possession de son riche héritage ?",C1
"Mais, pour que Mrs. Branican héritât, il fallait qu’elle survécût à son oncle.",C1
Len Burker avait donc intérêt à ce que la vie de cette malheureuse femme se prolongeât jusqu’au jour où l’héritage d’Edward Starter aurait passé sur sa tête.,C1
"Il n’avait plus à présent que deux chances contre lui : ou la mort de Dolly, survenant trop tôt, ou le retour du capitaine John, dans le cas où, après avoir fait naufrage sur quelque île inconnue, il parviendrait à se rapatrier.",C1
"Mais cette dernière éventualité était à tout le moins très aléatoire, et la perte totale du Franklin devait être déjà considérée comme certaine.",C1
"Tel était le cas de Len Burker, tel était l’avenir qu’il entrevoyait, et cela au moment où il se sentait réduit aux suprêmes expédients.",C1
"En effet, si la justice intervenait dans ses affaires, il aurait à répondre d’abus de confiance caractérisés.",C1
"Une partie des fonds qui lui avaient été confiés par des imprudents, ou qu’il avait attirés en usant de manœuvres indélicates, n’était plus dans sa caisse.",C1
"Les réclamations finiraient par se produire, bien qu’il employât l’argent des uns à désintéresser les autres.",C1
Il y avait là un état de choses qui,C1
58 ne pouvait durer.,C1
"La ruine approchait, plus que la ruine, le déshonneur, et ce qui touchait bien autrement un tel homme, son arrestation sous les inculpations les plus graves.",C1
"Mrs. Burker soupçonnait sans doute que la situation de son mari était extrêmement menacée, mais n’en était pas à croire qu’elle pût se dénouer par l’intervention de la justice.",C1
"Au surplus, la gêne n’était pas encore très sensible dans le chalet de Prospect-House.",C1
Voici pour quelle raison.,C1
"Depuis que Dolly avait été frappée d’aliénation mentale, en l’absence de son mari, il y avait eu lieu de lui nommer un tuteur.",C1
"Len Burker s’était trouvé tout désigné pour cette fonction en raison de sa parenté avec Mrs. Branican, et il avait par le fait l’administration de sa fortune.",C1
"L’argent que le capitaine John avait laissé en partant pour subvenir aux besoins du ménage étant à sa disposition, il en avait usé pour ses nécessités personnelles.",C1
"C’était peu de choses, en somme, car l’absence du Franklin ne devait durer que cinq à six mois, mais il y avait le patrimoine que Dolly avait apporté en mariage, et bien qu’il ne comprît que quelques milliers de dollars, Len Burker, en l’employant à faire face aux réclamations trop pressantes, serait à même de gagner du temps,  ce qui était l’essentiel.",C1
Aussi ce malhonnête homme n’hésita-t-il pas à abuser de son mandat de tuteur.,C1
"Il détourna les titres qui composaient l’avoir de Mrs. Branican, à la fois sa pupille et sa parente.",C1
"Grâce à ces ressources illicites, il put obtenir un peu de répit et se lancer dans de nouvelles affaires non moins équivoques.",C1
"Engagé sur la route qui conduit au crime, Len Burker, s’il le fallait, la suivrait jusqu’au bout.",C1
"D’ailleurs, le retour du capitaine John était de moins en moins à redouter.",C1
"Les semaines s’écoulaient, et la maison Andrew ne recevait aucune nouvelle du Franklin, dont la présence n’avait été signalée nulle part depuis six mois.",C1
Août et septembre se passèrent.,C1
"Ni à Calcutta, ni à Singapore,",C1
59 les correspondances n’avaient relevé le plus léger indice qui permît de savoir ce qu’était devenu le trois-mâts américain.,C1
"Maintenant, on le considérait, non sans raison, comme perdu totalement, et c’était un deuil public pour San-Diégo.",C1
Comment avait-il péri ?,C1
"Là-dessus, les opinions ne pouvaient guère varier, bien que l’on fût réduit à des conjectures.",C1
"En effet, depuis le départ du Franklin, plusieurs bâtiments de commerce, de même destination, avaient nécessairement pris la même direction.",C1
"Or, comme ils n’en avaient retrouvé aucune trace, il y avait lieu de s’arrêter à une hypothèse très vraisemblable : c’est que le Franklin, engagé dans un de ces formidables ouragans, une de ces irrésistibles tornades, qui battent les parages de la mer des Célèbes ou de la mer de Java, avait péri corps et biens ; c’est que pas un seul homme n’avait survécu à ce désastre.",C1
"Au 15 octobre 1875, il y avait sept mois que le Franklin avait quitté San-Diégo, et tout portait à croire qu’il n’y reviendrait jamais.",C1
"C’était même, à cette époque, une telle conviction dans la ville, que des souscriptions venaient d’être ouvertes en faveur des familles si malheureusement frappées par cette catastrophe.",C1
"L’équipage du Franklin, officiers et matelots, appartenait au port de San-Diégo, et il y avait là des femmes, des enfants, des parents, menacés de misère, et qu’il fallait secourir.",C1
"L’initiative de ces souscriptions fut prise par la maison Andrew, qui s’inscrivit pour une somme importante.",C1
"Par intérêt autant que par prudence, Len Burker voulut contribuer lui aussi à cette œuvre charitable.",C1
"Les autres maisons de commerce de la ville, les propriétaires, les détaillants, suivirent cet exemple.",C1
"Il en résulta que les familles de l’équipage disparu purent être assistées dans une large mesure, ce qui allégea quelque peu les conséquences de ce sinistre maritime.",C1
"On le pense, M. William Andrew considérait comme un devoir d’assurer à Mrs. Branican, privée de la vie intellectuelle, au moins la vie matérielle.",C1
"Il savait qu’avant son départ, le capitaine John avait laissé au ménage ce qui était nécessaire pour ses besoins, calculés sur une absence de six à sept mois.",C1
"Mais, pensant que ces ressources devaient toucher à leur fin, et",C1
"60 ne voulant pas que Dolly fût à la charge de ses parents, il résolut de s’entretenir à ce sujet avec Len Burker.",C1
"Le 17 octobre, dans l’après-midi, bien que sa santé ne fût pas encore complètement rétablie, l’armateur prit le chemin de Prospect-House, et, après avoir remonté le haut quartier de la ville, il arriva devant le chalet.",C1
"À l’extérieur, rien de changé, si ce n’est que les persiennes des fenêtres du rez-de-chaussée et du premier étage étaient fermées hermétiquement.",C1
"On eût dit une maison inhabitée, silencieuse, enveloppée de mystère.",C1
M. William Andrew sonna à la porte qui était ménagée entre les barrières de l’enclos.,C1
Personne ne se montra.,C1
Il ne semblait même pas que le visiteur eût été vu ni entendu.,C1
Est-ce donc qu’il n’y avait personne en ce moment à Prospect-House ?,C1
"Second coup de sonnette, suivi, cette fois, du bruit d’une porte latérale qui s’ouvrait.",C1
"La mulâtresse parut, et, dès qu’elle eut reconnu M. William Andrew, elle ne put retenir un geste de dépit, dont celui-ci ne s’aperçut pas, d’ailleurs.",C1
"Cependant la mulâtresse s’était approchée, et sans attendre que la porte eût été ouverte, M. William Andrew, lui parlant par- dessus la clôture : « Est-ce que mistress Branican n’est pas chez elle ?",C1
" Elle est sortie… monsieur Andrew… répondit Nô, avec une hésitation singulière, très visiblement mêlée de crainte.",C1
" Où donc est-elle ?… dit M. William Andrew, qui insista pour entrer.",C1
 Elle est en promenade avec mistress Burker.,C1
" Je croyais qu’on avait renoncé à ces promenades, qui la surexcitaient et provoquaient des crises ?…  Oui, sans doute… répondit Nô.",C1
"Mais, depuis quelques jours… Nous avons repris ces sorties… Cela semble maintenant faire quelque bien à mistress Branican…  Je regrette qu’on ne m’ait pas prévenu, répondit M. William Andrew.",C1
 M. Burker est-il au chalet ?,C1
"61  Je ne sais…  Assurez-vous-en, et, s’il y est, prévenez-le que je désire lui parler.",C1
» Avant que la mulâtresse eût répondu  et peut-être eût-elle été très embarrassée pour répondre !,C1
 la porte du rez-de- chaussée s’ouvrit.,C1
"Len Burker parut alors sur le perron, traversa le jardin, et s’avança, disant : « Veuillez-vous donner la peine d’entrer, monsieur Andrew.",C1
"En l’absence de Jane qui est sortie avec Dolly, vous me permettrez de vous recevoir.",C1
"» Et cela ne fut pas dit de ce ton froid, qui était si habituel à Len Burker, mais d’une voix légèrement troublée.",C1
"En somme, puisque c’était précisément pour voir Len Burker que M. William Andrew était venu à Prospect-House, il franchit la porte de l’enclos.",C1
"Puis, sans accepter l’offre qui lui fut faite de passer dans le salon du rez-de-chaussée, il vint s’asseoir sur un des bancs du jardin.",C1
"Len Burker, prenant alors la parole, confirma ce que la mulâtresse avait dit : depuis quelques jours, Mrs. Branican avait recommencé ses promenades aux environs de Prospect-House, ce qui était très profitable à sa santé.",C1
« Dolly ne reviendra-t-elle pas bientôt ?,C1
demanda M. William Andrew.,C1
" Je ne crois pas que Jane doive la ramener avant le dîner, » répondit Len Burker.",C1
"M. William Andrew parut fort contrarié, car il fallait absolument qu’il fût de retour à sa maison de commerce pour l’heure du courrier.",C1
"D’ailleurs, Len Burker ne lui offrit même pas d’attendre au chalet Mrs. Branican.",C1
« Et vous n’avez constaté aucune amélioration dans l’état de Dolly ?,C1
" Non, malheureusement, monsieur Andrew et il est à craindre qu’il ne s’agisse là d’une folie, dont ni les soins ni le temps ne pourront avoir raison.",C1
" Qui sait, monsieur Burker ?",C1
Ce qui ne semble plus possible aux hommes est toujours possible à Dieu !,C1
62 Len Burker secoua la tête en homme qui n’admet guère l’intervention divine dans les choses de ce monde.,C1
"« Ce qui est surtout regrettable, reprit M. William Andrew, c’est que nous ne devons plus compter sur le retour du capitaine John.",C1
"Il faut donc renoncer aux modifications heureuses, que ce retour aurait peut-être amenées dans l’état mental de la pauvre Dolly.",C1
"Vous n’ignorez pas, monsieur Burker, que nous avons renoncé à tout espoir de revoir le Franklin ?…  Je ne l’ignore point, monsieur Andrew, et c’est un nouveau et plus grand malheur ajouté à tant d’autres.",C1
