sentence,difficulty
"Elles offrent une large prise aux terribles ouragans du nord, qui tendent à les repousser vers le sud.",C1
"De là, des craintes assez justifiées pour la sécurité du Transcaspien.",C1
"Il s’agissait donc de le protéger d’une façon efficace, et le général Annenkof eût été fort embarrassé, si la prévoyante nature, en même temps qu’elle lui fournissait un terrain favorable à la création d’une voie ferrée, ne lui avait donné les moyens d’arrêter le déplacement des barkanes.",C1
"45 Au revers de ces dunes poussent nombre d’arbrisseaux épineux, des bouquets de tamaris, de chardons étoiles, et cet « haloxylonam- modendron », que les Russes appellent moins scientifiquement « saksaoul ».",C1
"Ses profondes et vigoureuses racines sont propres à maintenir le sol, comme « l’hippophae-rhamnoïdes », un arbousier de la famille des éléagnées, qui est employé à fixer les sables dans l’Europe septentrionale.",C1
"À ces plantations de saksaouls, les ingénieurs de la ligne ont joint, en divers endroits, certains revêtements de terre glaise pilonnée, et, le long des parties les plus menacées d’envahissement, une ligne de palissades.",C1
"Utiles précautions, sans doute.",C1
"Néanmoins, si la voie est protégée, les voyageurs ne le sont guère, lorsque le sable vole comme une mitraille, et que le vent soulève sur la plaine des efflorescences blanchâtres de sel.",C1
"Il y a de bon que nous ne sommes pas à l’époque des extrêmes chaleurs, et ce n’est ni en juin, ni en juillet, ni en août, que je conseillerai de prendre le Grand-Transasiatique.",C1
J’ai un vif regret que le major Noltitz n’ait pas la pensée de venir respirer le bon air du Kara-Koum sur la passerelle.,C1
Je lui eusse offert un de ces londrès de choix dont ma sacoche est largement approvisionnée.,C1
"Il m’eût dit si ces stations que je relève sur l’indicateur, Balla-Ischem, Aïdine, Péréval, Kansandjik, Ouchak, sont des points intéressants du railway  ce qui n’apparaît guère.",C1
Mais je ne puis me permettre de déranger sa sieste.,C1
"Et pourtant, combien cette conversation aurait été intéressante, puisque ses fonctions de médecin de l’armée russe lui ont permis de prendre part à la campagne des généraux Skobeleff et Annenkof.",C1
"Lorsque notre train « brûle » les petites stations qu’il n’honore que d’un coup de sifflet au passage, le major m’eût dit si telle ou telle n’avait point été le théâtre de faits de guerre.",C1
"Je me serais autorisé de ma qualité de Français pour l’interroger sur cette expédition des Russes à travers le Turkestan, et, je n’en doute pas, mon compagnon de route se fût empressé de me satisfaire.",C1
Je ne puis sérieusement compter que sur lui… ou sur Popof.,C1
"Au fait, pourquoi Popof n’est-il pas dans sa logette ?",C1
"Lui, non plus, ne serait pas insensible aux charmes d’un cigare.",C1
"Il me semble que son colloque avec le mécanicien n’en finit pas… Enfin le voici qui reparaît à l’avant du fourgon de bagages, il le traverse, il en sort, il en referme la porte, il s’arrête un instant sur la plate-forme, il va rentrer… Une main, qui tient un cigare, se tend vers lui.",C1
"Popof sourit, et bientôt ses bouffées odorantes se mélangent voluptueusement aux miennes.",C1
"Voilà une quinzaine d’années, je crois l’avoir dit, que notre chef de train est au service de la Compagnie transcaspienne.",C1
"Il connaît le pays jusqu’à la frontière chinoise, et, cinq ou six fois déjà, il a parcouru la ligne entière, comprise sous le nom de Grand-Transasiatique.",C1
"46 Popof était donc en fonction sur les trains qui desservaient la section initiale entre Mikhaïlov et Kizil-Arvat,  section commencée en décembre 1880, achevée en dix mois, novembre 1881.",C1
"Cinq ans après, la première locomotive entrait à Merv, le 14 juillet 1886, et dix-huit mois plus tard, on la saluait à Samarkande.",C1
"À l’heure qu’il est, les rails du Turkestan sont raboutés aux rails du Céleste-Empire, et ce ruban de fer se développe depuis la mer Caspienne jusqu’à Pékin sans interruption.",C1
"Dès que Popof eut achevé de me donner ces renseignements, je lui demandai ce qu’il savait de nos compagnons de voyage,  j’entends de ceux qui sont à destination de la Chine.",C1
"Et d’abord, le major Noltitz ?… « Le major, me répond Popof, a longtemps vécu au milieu des provinces turkestanes, et, s’il se rend à Pékin, c’est pour organiser le service d’un hôpital affecté à nos compatriotes  avec l’autorisation du Czar, cela va de soi.",C1
" Il me plaît, ce major Noltitz, ai-je répondu, et j’espère faire bientôt sa connaissance.",C1
" Il ne demandera pas mieux que de faire la vôtre, me répond Popof.",C1
" Et ces deux Chinois qui sont montés dans le train à Ouzoun-Ada, les connaissez-vous ?",C1
" En aucune façon, monsieur Bombarnac, et je ne sais d’eux que le nom qui est porté sur leur bulletin de bagages.",C1
" Le plus jeune s’appelle Pan-Chao, le plus âgé s’appelle Tio-King.",C1
Peut- être ont-ils voyagé en Europe pendant quelques années.,C1
"Quant à dire d’où ils viennent, je ne le pourrais.",C1
"J’imagine que le jeune Pan-Chao doit être quelque riche fils de famille, car il est accompagné de son médecin.",C1
" Ce Tio-King ?…  Oui, le docteur Tio-King.",C1
 Est-ce que tous deux ne parlent que le chinois ?,C1
" C’est probable, car je ne les ai jamais entendus s’exprimer dans une autre langue.",C1
"» Sur cette information de Popof, je maintiens le numéro 9 que j’ai attribué au jeune Pan-Chao, et le numéro 10 dont j’ai gratifié le docteur Tio-King.",C1
« Pour l’Américain… reprend Popof.,C1
" Fulk Ephrinell, m’écriai-je, et l’Anglaise, miss Horatia Bluett ?… Oh !",C1
en ce qui concerne ceux-là vous n’avez rien à m’apprendre.,C1
Je sais à quoi m’en tenir sur leur compte.,C1
" Faut-il vous dire ce que je pense de ce couple, monsieur Bombarnac ?…  Dites ce que vous pensez, Popof.",C1
" C’est que, dès son arrivée à Pékin, miss Bluett pourrait bien devenir mistress Ephrinell…",C1
"47  Et le ciel bénisse leur union, Popof, car ils sont réellement faits l’un pour l’autre !",C1
"» Je vois qu’à ce sujet, Popof et moi, nous avons des idées concordantes.",C1
"« Et ces deux Français… ces deux époux si tendres, demandai-je, qui sont-ils ?…  Ils ne vous l’ont pas dit ?…  Non, Popof.",C1
" Soyez tranquille, ils vous le diront, monsieur Bombarnac.",C1
"D’ailleurs, si vous désirez le savoir, leur profession est écrite en toutes lettres sur les bagages de monsieur et de madame.",C1
" Et ce sont ?…  Des comédiens, qui vont jouer la comédie en Chine.",C1
"» Des comédiens ?… Si cela explique certaines attitudes, certaines mines, la mobilité de la physionomie, les gestes démonstratifs de M. Caterna, cela n’explique pas ses locutions maritimes.",C1
« Et savez-vous quel est l’emploi de ces artistes ?,C1
demandai-je à Popof.,C1
 Le mari est trial et grand premier comique.,C1
 Et la femme ?…  Première dugazon.,C1
" Et où va ce couple lyrique ?…  À Shangaï, où ils sont engagés tous les deux au théâtre de la résidence française.",C1
» Voilà qui est parfait.,C1
"Je causerai théâtre, racontars de coulisses, potins de province, et, comme dit Popof, la connaissance sera bientôt faite avec le joyeux trial et la charmante dugazon.",C1
"Mais ce n’est pas en leur compagnie que je trouverai le héros romanesque, objet de mes désirs !",C1
"Quant au gentleman dédaigneux, notre chef de train ne sait rien de lui, si ce n’est que ses malles portent l’adresse suivante : Sir Francis Trevellyan de Trevellyan-Hall, Trevellyanshire.",C1
« Un monsieur qui ne répond pas quand on lui parle !,C1
» ajoute Popof.,C1
Eh bien !,C1
"mon numéro 8 sera un rôle muet, et je ne savais pas dire si juste.",C1
"« Arrivons à l’Allemand, repris-je alors.",C1
 Le baron Weissschnitzerdörfer ?,C1
" Il va jusqu’à Pékin, je pense ?",C1
" Jusqu’à Pékin, et au-delà, monsieur Bombarnac.",C1
 Au-delà ?…  Oui… il fait le tour du monde.,C1
 Le tour du monde ?…  En trente-neuf jours.,C1
"» Ainsi, après mistress Bisland, qui a fait ce fameux tour en soixante-treize jours, après miss Nellie Bly, qui l’a fait en soixante-douze, après l’honorable",C1
"48 Train qu’il l’a fait en soixante-dix, cet Allemand prétend le faire en trente- neuf ?… Il est vrai, les moyens de communication sont actuellement plus rapides, les directions plus rectilignes, et, en utilisant le Grand-Transasiatique qui met Pékin à quinze jours de la capitale prussienne, le baron peut abréger de moitié la durée de l’ancien parcours par Suez et Singapore.",C1
« Il n’arrivera jamais !,C1
 Et pourquoi ?… demanda Popof.,C1
 Parce qu’il est toujours en retard.,C1
"À Tiflis, il a failli manquer le train, et manquer le paquebot à Bakou…  Mais il n’a pas manqué le départ à Ouzoun-Ada…  N’importe, Popof, je serai bien surpris si cet Allemand bat les Américains et les Américaines dans ce match de « globe-trotters » !",C1
"49 Chapitre VII Le train est arrivé à Kizil-Arvat,  deux cent quarante-deuxième verste depuis la Caspienne,  à sept heures treize minutes du soir au lieu de sept heures.",C1
"Ce léger retard a provoqué treize objurgations du baron, une par minute.",C1
Nous avons deux heures de stationnement en gare de Kizil-Arvat.,C1
"Bien que le jour commence à tomber, je ne puis mieux employer mon temps qu’à visiter cette petite ville, qui compte plus de deux mille habitants, Russes, Persans et Turkomènes.",C1
"Peu de choses à voir, d’ailleurs, ni au-dedans ni aux alentours, où la campagne, dépourvue d’arbres,  il n’y pousse pas même un palmier,  n’offre que des pâturages et des champs de céréales, arrosés par un maigre ruisseau.",C1
"Ma bonne fortune a voulu que j’eusse pour compagnon, je dirai même pour cicérone, le major Noltitz.",C1
Notre connaissance s’est faite très simplement.,C1
"Le major est venu à moi, et je suis allé à lui, dès que nous eûmes pris pied sur le quai de la gare.",C1
"« Monsieur, dis-je, je suis Français, Claudius Bombarnac, correspondant du XXe Siècle, et vous êtes le major Noltitz de l’armée russe.",C1
"Vous allez à Pékin, et j’y vais aussi.",C1
"Je connais votre langue, comme il est très probable que vous connaissez la mienne… » Le major fit un signe d’assentiment.",C1
"« Eh bien, major Noltitz, au lieu de demeurer étrangers l’un à l’autre durant ce long trajet à travers l’Asie centrale, vous plairait-il que nous devinssions mieux que des compagnons de voyage ?",C1
"Vous savez de ce pays tout ce que j’en ignore, et ce serait pour moi un plaisir de m’instruire…  Monsieur Bombarnac, me répond le major en français et sans aucun accent, je vous suis tout acquis.",C1
"» Puis, il ajouta en souriant : « Quant à vous instruire ?… L’un de vos éminents critiques n’a-t-il pas dit, si j’ai bonne mémoire : les Français n’aiment à apprendre que ce qu’ils savent…  Je vois que vous avez lu Sainte-Beuve, major Noltitz, et peut-être ce sceptique académicien avait-il raison d’une façon générale.",C1
"Mais, pour mon compte, je déroge à la règle et désire apprendre ce que je ne sais pas.",C1
"Or, en ce qui concerne le Turkestan russe, je suis d’une ignorance…  Je me mets entièrement à votre disposition, répond le major, et je serai heureux d’avoir à vous raconter les hauts faits du général Annenkof, dont j’ai suivi tous les travaux.",C1
"50  Je vous remercie, major Noltitz.",C1
"Je n’attendais pas moins de l’urbanité d’un Russe envers un Français…  Et, répond le major, si vous voulez bien me permettre de citer en partie la phrase célèbre des Danicheff, « il en sera toujours ainsi, tant qu’il y aura des Français et des Russes ».",C1
 Dumas fils après Sainte-Beuve !,C1
"Je vois, major, que j’ai affaire à un Parisien…  De Pétersbourg, monsieur Bombarnac.",C1
» Et nous nous serrons cordialement la main.,C1
"Un instant après, mon compagnon et moi, nous courons la ville, et voici ce que m’apprend le major Noltitz.",C1
"C’est vers la fin de 1885 que le général Annenkof acheva à Kizil- Arvat le tronçon de début de ce railway, mesurant deux cent vingt-cinq kilomètres, dont cent soixante avaient dû être établis à la surface d’un désert qui ne pouvait fournir une seule goutte d’eau.",C1
"Mais, avant de dire comment s’exécuta cet extraordinaire travail, le major Noltitz a soin de me rappeler les faits, qui ont graduellement préparé la conquête du Turkestan et son adjonction définitive à l’empire moscovite.",C1
"Dès 1854, les Russes avaient déjà imposé un traité d’alliance au khan de Khiva.",C1
"Quelques années après, acharnés à poursuivre leur marche vers l’est, les campagnes de 1860 à 1864 leur valurent les khanats de Kokhan et de Boukhara.",C1
"Deux ans plus tard, celui de Samarkande passait sous leur domination, après les batailles d’Irdjar et de Zera-Buleh.",C1
"Il restait à conquérir la partie méridionale du Turkestan, et principalement l’oasis d’Akhal-Tekké, qui confine à la Perse.",C1
Les généraux Sourakine et Lazareff l’essayèrent dans les expéditions de 1878 et 1879.,C1
"Leur plan échoua, et ce fut au célèbre Skobeleff, le héros de Plewna, que le Czar confia la tâche de réduire ces vaillantes tribus turkomènes.",C1
"Skobeleff débarqua au port de Mikhaïlov,  le port d’Ouzoun-Ada n’étant pas encore créé,  et c’est en vue de faciliter sa marche à travers le désert que son second, le général Annenkof, construisit le chemin de fer stratégique, qui atteignit en dix mois la station de Kizil-Arvat.",C1
"Voici comment les Russes procédèrent à l’établissement de cette voie avec une rapidité supérieure, ainsi que je l’ai dit, à celle des Américains dans le Far-West.",C1
L’œuvre devait avoir une utilité industrielle et militaire tout à la fois.,C1
"51 Au préalable, le général Annenkof forma un train de pose, comprenant trente-quatre wagons, quatre à deux étages pour les officiers, vingt à deux étages pour les ouvriers et les soldats, un wagon-salle à manger, quatre wagons-cuisines, un wagon-ambulance, un wagon-télégraphe, un wagon-forges, un wagon-vivres, un wagon-réserve.",C1
"Ce furent ses ateliers roulants, et aussi sa caserne, où quinze cents ouvriers militaires et employés trouvèrent à se loger et à se nourrir.",C1
Ce train s’avançait au fur et à mesure du placement des rails.,C1
"Les ouvriers étaient divisés en deux brigades ; elles travaillaient chacune six heures par jour, avec le concours des gens du pays, qui vivaient sous la tente, et dont le nombre monta à quinze mille.",C1
"Un fil télégraphique reliait les travaux avec Mikhaïlov, d’où partaient sur un petit chemin de fer Decauville, les trains qui apportaient les rails et les traverses.",C1
"En ces conditions et grâce à l’horizontalité du sol, le résultat d’une journée se chiffrait par un avancement de huit kilomètres, alors qu’il n’avait été que de quatre dans les plaines des États-Unis.",C1
"Quant à la main-d’œuvre, elle ne coûtait pas cher : quarante-cinq francs par mois aux ouvriers des oasis, cinquante centimes par jour à ceux qui venaient de la Boukharie.",C1
"C’est ainsi que les soldats de Skobeleff furent transportés à Kizil-Arvat, puis, cent cinquante kilomètres au-delà, jusqu’à Ghéok-Tepé.",C1
Cette ville ne se rendit qu’après la destruction de ses remparts et le massacre de douze mille de ses défenseurs ; mais l’oasis d’Akhal-Tekké était au pouvoir des Russes.,C1
"Quant aux habitants de l’oasis de l’Atek, ils ne tardèrent pas à se soumettre, et d’autant plus volontiers qu’ils avaient imploré l’appui du Czar dans leur lutte avec Kouli-Khan, le chef des Merviens.",C1
"Ceux-ci, au nombre de deux cent cinquante mille, suivirent leur exemple, et la première locomotive stoppa dans la gare de Merv en juillet 1886.",C1
"« Et les Anglais, demandai-je au major Noltitz, de quel œil ont-ils vu les progrès de la Russie à travers l’Asie centrale ?",C1
" D’un œil jaloux, cela va sans dire, réplique le major.",C1
"Songez donc, les railways russes raccordés aux railways chinois au lieu de l’être au railways de l’Inde !",C1
Le Transcaspien faisant concurrence au chemin de fer qui fonctionne entre Hérat et Delly !,C1
"D’ailleurs, les Anglais n’ont pas été aussi heureux en Afghanistan que nous l’avons été en Turkestan.",C1
"Tenez, vous avez vu ce gentleman qui est dans notre train ?",C1
" Parfaitement, major Noltitz.",C1
"C’est sir Francis Trevellyan de Trevellyan- Hall, Trevellyanshire.",C1
 Eh bien !,C1
sir Francis Trevellyan n’a que des regards de mépris et des haussements d’épaules pour tout ce que nous avons fait.,C1
"Ces intenses jalousies de sa nation, il les incarne en sa personne, et l’Angleterre n’acceptera jamais que nos railways aillent de l’Europe à l’océan Pacifique, alors que les railways britanniques s’arrêtent à l’océan Indien !",C1
"52 Cette intéressante conversation a duré près d’une heure et demie, tandis que nous parcourions les rues de Kizil-Arvat.",C1
"Il était temps de revenir à la gare, et c’est ce que nous faisons, le major et moi.",C1
"Il va de soi que nous ne devons pas en rester là, et il est convenu que le major abandonnera sa place du troisième wagon pour en venir occuper une à côté de la mienne, à l’intérieur du premier.",C1
"Nous étions déjà deux habitants de la même ville ; eh bien, nous deviendrons deux voisins dans la même maison, ou plutôt deux amis dans la même chambre.",C1
"À neuf heures, le signal de départ est donné.",C1
"Le train, quittant Kizil-Arvat, se lance au sud-est vers Askhabad, en longeant la frontière persane.",C1
"Pendant une demi-heure encore, le major et moi nous continuons à causer de choses et d’autres.",C1
"Il me fait observer que, si le soleil n’eût pas été caché derrière l’horizon, j’aurais pu apercevoir les dernières cimes des grands et petits Balkans d’Asie, qui se dressent au-dessus de la baie de Krasnovodsk.",C1
"Déjà la plupart de nos compagnons se sont installés pour la nuit sur leurs sièges, qu’un mécanisme ingénieux a permis de transformer en couchettes.",C1
"On peut s’étendre, appuyer sa tête sur un oreiller, s’envelopper de couvertures, et, si l’on dort mal, c’est que l’on n’a pas la conscience tranquille.",C1
"Le major Noltitz n’a rien à se reprocher, paraît-il, car, quelques minutes après m’avoir souhaité la bonne nuit, il est plongé dans le sommeil du juste.",C1
"Quant à moi, si je reste éveillé, c’est que j’ai l’esprit en travail.",C1
"Je songe à mon fameux colis, à l’hôte qu’il renferme, et, cette nuit même, je suis résolu à entrer en communication avec lui.",C1
Il me revient alors à la mémoire que d’autres originaux ont déjà voyagé de cette façon exceptionnelle.,C1
"En 1889,1891 et 1892, un tailleur autrichien, Hermann Zeitung, est venu de Vienne à Paris, d’Amsterdam à Bruxelles, d’Anvers à Christiania dans une caisse, et deux fiancés de Barcelone, Erres et Flora Anglora, ont partagé la même boîte… de conserve, en traversant l’Espagne et la France.",C1
"Mais, par prudence, il faut attendre que Popof ait définitivement réintégré sa logette.",C1
"Le train ne doit pas s’arrêter avant Ghéok-Tepé, à une heure du matin.",C1
"Pendant le trajet entre Kizil-Arvat et Ghéok-Tepé, je compte que ledit Popof ne négligera pas de faire un bon somme, et ce sera, ou jamais, l’occasion de mettre mon projet à exécution.",C1
"Tiens, une idée !",C1
"Si c’était Zeitung, qui fait métier de ce genre de locomotion et soutire ainsi quelque argent à la générosité publique ?… Ce doit être lui… ce ne peut être que lui !… Diable !",C1
"sa personnalité n’est guère intéressante !… Et moi qui comptais sur cet intrus… Nous verrons bien, d’ailleurs, je le connais par ses photographies, et peut-être pourrai-je l’utiliser…",C1
"53 Une demi-heure après le départ, le bruit d’une porte qui se ferme sur la plate-forme antérieure de notre wagon m’apprend que le chef du train vient de regagner sa logette.",C1
"Malgré mon désir d’aller rendre visite au fourgon de bagages, je me résigne à la patience, car il est possible que Popof ne soit pas encore au plus fort de son sommeil.",C1
"Au-dedans, tout est tranquille, sous la lumière voilée des lampes.",C1
"Au- dehors, nuit très sombre, frémissements du train, qui se confondent avec les sifflements d’une brise assez fraîche.",C1
"Je me relève, j’écarte le rideau de l’une des lampes, je regarde ma montre… Il est onze heures et quelques minutes.",C1
Encore deux heures avant l’arrêt à Ghéok-Tepé.,C1
Le moment est venu.,C1
"Après m’être glissé entre les sièges jusqu’à la porte du wagon, je l’ouvre doucement et la referme de même, sans avoir été entendu de mes compagnons, sans avoir éveillé personne.",C1
"Me voici sur la plate-forme devant la passerelle, qui tremblote aux ressauts du train.",C1
"Au milieu de l’insondable obscurité, dont s’enveloppe le Kara-Koum, j’éprouve l’impression que donne l’immensité nocturne de la mer autour d’un navire.",C1
Une faible lumière filtre à travers les persiennes de la logette.,C1
"Dois-je attendre qu’elle soit éteinte, ou, ce qui est plus probable, ne durera-t-elle pas jusqu’au jour ?… En tout cas, Popof n’est pas endormi,  ce que je reconnais au bruit qu’il fait en se retournant.",C1
"Je me tiens coi, appuyé sur la balustrade de la plate- forme.",C1
"En me penchant, mes regards s’attachent à cette traînée lumineuse que le fanal de tête projette en avant de la machine.",C1
Il semble que nous courions sur un chemin de feu.,C1
"Au-dessus de moi, les nuages chassent en désordre avec une extrême rapidité, et quelques constellations étincellent à travers leurs déchirures, ici Cassiopée, la Petite Ourse dans le nord, au zénith, Véga de la Lyre.",C1
Enfin un silence absolu règne d’une plate-forme à l’autre.,C1
"Popof, bien qu’il soit chargé de veiller sur le personnel du train, a les yeux clos par le sommeil.",C1
"Assuré de toute sécurité, je franchis la passerelle, et me voici devant la porte du fourgon.",C1
"Cette porte n’est fermée qu’au moyen d’un barreau, qui bascule entre deux ferrures.",C1
Je l’ouvre et la repousse derrière moi.,C1
"54 Cette manœuvre s’est faite sans bruit, car, si je ne veux pas attirer l’attention de Popof, je ne veux pas davantage attirer l’attention de mon « encagé volontaire ».",C1
"Bien que l’obscurité soit profonde à l’intérieur du fourgon, puisqu’il n’existe aucune fenêtre latérale, je parviens à m’orienter.",C1
Je sais où est placée la caisse ; c’est à l’angle de gauche en entrant.,C1
"L’essentiel est de ne point me heurter à quelque colis, d’autant plus que ces colis appartiennent à Fulk Ephrinell, et quel tapage, si l’un d’eux eût dégringolé avec ses paquets de dents artificielles !",C1
"Prudemment, tâtonnant du pied, tâtonnant de la main, je prends contact avec la caisse.",C1
"Les pattes d’une mouche ne l’auraient pas frôlée d’une touche plus légère que ne le firent mes mains, lorsque j’en caressai les contours.",C1
Je me penche et place timidement mon oreille contre le panneau antérieur… Aucun bruit de respiration.,C1
Les produits de la maison Strong Bulbul and Co. de New-York ne sont pas plus silencieux dans leurs boîtes.,C1
"Une crainte me saisit alors,  la crainte de voir s’écrouler toutes mes espérances de reporter.",C1
Est-ce que je me suis trompé à bord de l’Astara ?,C1
"Cette respiration, cet éternuement, est-ce que j’ai rêvé tout cela ?",C1
"Est-ce que personne n’est enfermé dans cette caisse,  pas même Zeitung ?",C1
"Est-ce qu’il s’agit réellement de glaces expédiées à Mlle Zinca Klork, avenue Cha-Coua, Pékin, Chine ?… Non !",C1
"Si faible qu’il ait été, je viens de surprendre un mouvement à l’intérieur de la caisse.",C1
"Il s’accentue, d’ailleurs, et je me demande maintenant si le panneau ne va pas s’abaisser le long de la coulisse, si le prisonnier ne va pas sortir de sa prison, afin de venir humer l’air frais du dehors.",C1
"Ce que j’ai de mieux à faire pour voir et n’être point vu, c’est de me blottir au fond du fourgon entre deux colis.",C1
"Grâce à l’obscurité, il n’y a rien à craindre.",C1
Soudain un petit craquement sec frappe mon oreille.,C1
"Je ne suis point le jouet d’une illusion : c’est bien le craquement d’une allumette que l’on vient de frotter… Presque aussitôt, quelques faibles rayons pointent à travers les trous d’aération de la caisse.",C1
"Si j’avais pu me méprendre jamais sur le rang que le prisonnier occupait dans l’échelle des êtres, j’aurais été fixé en ce moment.",C1
"À moins qu’il n’y ait là un singe qui connaisse l’usage du feu, et aussi le maniement des allumettes… Des voyageurs prétendent qu’il en existe mais on en est réduit à les croire sur parole.",C1
"55 Pourquoi ne l’avouerai-je pas ?… Une certaine émotion m’a saisi, et je me garde bien de bouger.",C1
Une minute s’est écoulée.,C1
"Rien n’indique que le panneau ait joué, rien ne permet de supposer que l’inconnu va sortir… Par précaution, j’attends encore.",C1
Puis l’idée me vient de mettre à profit cette lumière.,C1
"À présent, la caisse est éclairée au-dedans, et en regardant à travers les trous… Je me relève, je rampe dans le fourgon, je m’approche… Une seule appréhension m’étreint le cerveau : c’est que la lumière ne s’éteigne brusquement… Enfin me voici contre le panneau, auquel j’ai soin de ne pas toucher et j’applique mon œil sur l’un des trous… C’est bien un homme qui est emboîté là-dedans, et ce n’est pas le tailleur autrichien Zeitung… Merci, mon Dieu !… J’en fais aussitôt mon numéro 11.",C1
"Cet homme, dont je distingue parfaitement les traits, me paraît âgé de vingt-cinq à vingt-six ans.",C1
Il porte toute sa barbe qui est brune.,C1
"C’est un vrai type de Roumain,  ce qui confirme mes idées sur sa correspondante roumaine.",C1
"Il a un bon regard, bien que sa physionomie dénote une grande énergie, et n’en faut-il pas pour se faire expédier sous forme de colis pendant un si long trajet ?",C1
"Mais, s’il n’a rien d’un malfaiteur, qui se serait renfermé là en vue de quelque mauvais coup ; je dois avouer qu’il n’a pas non plus l’aspect du héros dont je voudrais faire le personnage principal de mon récit.",C1
"Après tout, ce n’étaient point des héros, cet Autrichien et cet Espagnol qui ont voyagé au fond de leur caisse ; c’étaient des jeunes gens, très simples, très bourgeois, et, cependant, ils ont fourni aux chroniqueurs des colonnes de chronique.",C1
"Aussi, ce brave numéro 11, avec les amplifications, antonymies, diaphores, épitases, tropes, métaphores et autres figures de cette sorte, je le parerai, je le grandirai, je le développerai… comme on développe un cliché photographique.",C1
"D’ailleurs, voyager en boîte de Tiflis à Pékin, c’est autre chose que d’aller de Vienne ou de Barcelone à Paris, comme l’ont fait Zeitung, Errès et Flora Anglora.",C1
"J’ajoute que je ne trahirai pas mon Roumain, je ne le dénoncerai à personne.",C1
"Qu’il ne doute pas de ma discrétion et qu’il compte sur mes bons offices, si je puis lui être utile dans le cas où il serait découvert… D’ailleurs, il ne le sera pas.",C1
"Et que fait-il en ce moment ?… Eh bien, assis au fond de la caisse, il soupe tranquillement, à la lumière d’une petite lampe, le brave garçon.",C1
"Une boîte de conserve est posée sur ses genoux, le biscuit ne lui manque pas,",C1
"56 et, dans une petite armoire, j’aperçois quelques bouteilles pleines, plus une couverture et une houppelande accrochées aux parois.",C1
"En vérité, il est fort à son aise, mon numéro 11 !",C1
Il est là dans sa chambre comme l’escargot dans sa coquille.,C1
"Son « home » roule avec lui, et il économise le millier de francs que lui aurait coûté le voyage de Tiflis à Pékin, fût-ce en seconde classe.",C1
"Je le sais, cela s’appelle frauder, et il y a des lois qui punissent cette fraude.",C1
"En attendant, il peut sortir de sa caisse, quand cela lui plaît, se promener à l’intérieur du fourgon, se hasarder même, la nuit, sur la plate-forme… Non !",C1
"je ne le plains pas, et, quand je songe qu’il s’est fait enregistrer à l’adresse d’une jolie Roumaine, je prendrais volontiers sa place.",C1
"Il me vient une idée que je crois bonne et qui ne l’est peut-être pas : c’est de frapper un coup léger au panneau de la caisse, c’est d’entrer en rapport avec mon nouveau compagnon, c’est d’apprendre qui il est et d’où il vient, puisque je sais où il va. Une ardente curiosité me dévore… Il faut que je la satisfasse… Il y a des moments où un chroniqueur est métamorphosé en fille d’Ève !",C1
"Mais, ce pauvre garçon, comment va-t-il prendre la chose ?… Très bien, j’en suis sûr.",C1
"Je lui dirai que je suis Français, et un Roumain n’ignore pas qu’il peut toujours se fier à un Français.",C1
"Je lui offrirai mes services… Je lui proposerai d’adoucir les rigueurs de sa prison par mes interviews, et de combler l’insuffisance de son ordinaire avec quelques friandises… Il n’aura pas à regretter mes visites ni à craindre mes imprudences.",C1
Je frappe le panneau… La lumière s’éteint subitement.,C1
Le prisonnier a suspendu sa respiration… Il convient de le rassurer.,C1
"« Ouvrez… dis-je doucement en russe… ouvrez… » Je n’ai pu achever ma phrase, car le train vient d’éprouver une secousse, et il me semble que sa vitesse se ralentit.",C1
Cependant nous ne sommes pas encore arrivés à la station de Ghéok- Tepé.,C1
"En ce moment, des cris se font entendre au-dehors.",C1
Je me hâte de sortir du fourgon dont je referme la porte.,C1
Il était temps.,C1
À peine suis-je sur la plate-forme que la logette s’ouvre.,C1
"Popof en sort sans m’avoir aperçu, pénètre dans le fourgon et se dirige vers la locomotive.",C1
"Presque aussitôt le train a repris sa vitesse normale, et Popof reparaît un instant après.",C1
"« Qu’est-il donc arrivé, Popof ?",C1
"57  Ce qui se voit souvent, monsieur Bombarnac.",C1
Un dromadaire vient de se faire écraser…  Pauvre bête !,C1
 Pauvre bête… qui aurait pu causer un déraillement…  Fichue bête alors !,C1
"58 Chapitre VIII Avant que le train atteignît la station de Ghéok-Tepé, je suis rentré dans le wagon.",C1
Le diable soit de ce dromadaire !,C1
"S’il ne s’était pas fait si maladroitement écraser, le numéro 11 ne serait plus un inconnu pour moi.",C1
"Il eût ouvert son panneau, nous aurions causé amicalement, nous nous serions séparés avec une bonne poignée de main… Maintenant il doit être au comble de l’inquiétude, puisqu’il sait que sa fraude est découverte, qu’il existe quelqu’un dont il a lieu de soupçonner les intentions, quelqu’un qui n’hésitera peut-être pas à trahir son secret… Et alors, après avoir été extrait de sa caisse, il sera mis sous bonne garde à la station prochaine, et c’est inutilement que Mlle Zinca Klork l’attendra dans la capitale du Céleste- Empire !",C1
"il conviendrait de le rassurer cette nuit même… C’est impossible, car le train va bientôt stopper à Ghéok-Tepé, puis à Askhabad, d’où il repartira aux premières lueurs du jour.",C1
Je ne puis plus compter sur le sommeil de Popof.,C1
"Je m’étais absorbé en ces réflexions, lorsque la locomotive a fait arrêt en gare de Ghéok-Tepé à une heure du matin.",C1
